300	0.378	0
296.9598	1.20384	0
291.22227	2.72958	0
284.4084	4.48656	0
277.00557	6.32895	0
269.36952	8.15814	0
261.64212	9.93663	0
253.875	11.65161	0
246.08514	13.29918	0
238.27905	14.87787	0
230.45988	16.38684	0
222.62982	17.82534	0
214.79073	19.19244	0
206.94444	20.48706	0
199.09275	21.70782	0
191.23758	22.85319	0
183.38088	23.92137	0
175.52475	24.91029	0
167.67144	25.81758	0
159.82305	26.64072	0
151.98336	27.37659	0
144.15312	28.02231	0
136.34532	28.57356	0
128.55501	29.02692	0
120.8421	29.37852	0
113.26353	29.59794	0
105.7722	29.66115	0
98.32614	29.56281	0
90.92421	29.29998	0
83.5716	28.86771	0
76.27629	28.26129	0
69.05001	27.47565	0
61.90737	26.50596	0
54.86823	25.34754	0
47.96046	23.99709	0
41.22591	22.45437	0
34.73112	20.72691	0
28.58286	18.83904	0
22.93965	16.84542	0
17.98827	14.83767	0
13.86171	12.92178	0
10.5606	11.17149	0
7.97073	9.60597	0
5.94117	8.20599	0
4.33995	6.93912	0
3.06951	5.77341	0
2.0631	4.68195	0
1.27761	3.6444	0
0.68868	2.64576	0
0.28374	1.67907	0
0.05757	0.74571	0
0.00249	-0.14724	0
0.12018	-1.03455	0
0.44313	-1.93068	0
0.98598	-2.79237	0
1.74735	-3.59754	0
2.72127	-4.34124	0
3.91731	-5.02944	0
5.36565	-5.67246	0
7.1232	-6.27921	0
9.28125	-6.85491	0
11.97504	-7.39893	0
15.39312	-7.90095	0
19.73583	-8.33304	0
25.11441	-8.65236	0
31.44519	-8.82126	0
38.48346	-8.83056	0
45.9801	-8.69937	0
53.76471	-8.45841	0
61.73871	-8.13792	0
69.84504	-7.764	0
78.04587	-7.35876	0
86.29593	-6.94158	0
94.53738	-6.52995	0
102.7449	-6.13695	0
110.91738	-5.7726	0
119.09562	-5.44278	0
127.30629	-5.13027	0
135.54768	-4.80357	0
143.83479	-4.46739	0
152.12922	-4.12839	0
160.422	-3.79122	0
168.70275	-3.46017	0
176.97051	-3.13851	0
185.22666	-2.82897	0
193.47297	-2.5338	0
201.71136	-2.2548	0
209.94366	-1.99344	0
218.17152	-1.75086	0
226.39659	-1.52778	0
234.62031	-1.32468	0
242.84373	-1.14168	0
251.06691	-0.97869	0
259.28637	-0.83532	0
267.48765	-0.71097	0
275.61753	-0.60519	0
283.51857	-0.5178	0
290.77857	-0.44973	0
296.83377	-0.40092	0
300	-0.378	0
