Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	11	0	0.00782013439	239.170383	239.170383	239.170383	239.170383	0	0	0	0	0	0	0	3
2	13	0	0.0156402688	5.39491807	122.28265	5.39491807	239.170383	116.887732	0	0	0	0	0	0	3
3	15	0	0.0234604032	26.50428	90.3565269	5.39491807	239.170383	148.813856	0	0	0	0	0	0	3
4	17	0	0.0312805376	-6.83300398	66.0591442	-6.83300398	239.170383	173.111238	0	0	0	0	0	0	3
5	19	0	0.0391006719	26.294226	58.1061605	-6.83300398	239.170383	181.064222	0	0	0	0	0	0	3
6	20	0	0.0469208063	-0.264493459	48.3777182	-6.83300398	239.170383	190.792664	0	0	0	0	0	0	3
7	22	0	0.0547409407	20.7603184	44.4323754	-6.83300398	239.170383	194.738007	0	0	0	0	0	0	3
8	23	0	0.0625610751	3.78993797	39.3520707	-6.83300398	239.170383	199.818312	0	0	0	0	0	0	3
9	25	0	0.0703812095	18.9617636	37.086481	-6.83300398	239.170383	202.083902	0	0	0	0	0	0	3
10	26	0	0.0782013439	7.29819603	34.1076525	-6.83300398	239.170383	205.06273	0	0	0	0	0	0	3
11	28	0	0.0860214783	16.4219858	32.4998646	-6.83300398	239.170383	206.670518	0	0	0	0	0	0	3
12	30	0	0.0938416127	12.301912	30.8167019	-6.83300398	239.170383	208.353681	0	0	0	0	0	0	3
13	31	0	0.101661747	16.3829361	29.7064122	-6.83300398	239.170383	209.46397	0	0	0	0	0	0	3
14	33	0	0.109481881	15.1164884	28.6642748	-6.83300398	239.170383	210.506108	0	0	0	0	0	0	3
15	34	0	0.117302016	16.7442413	27.8696059	-6.83300398	239.170383	211.300777	0	0	0	0	0	0	3
16	36	0	0.12512215	16.690384	27.1709046	-6.83300398	239.170383	211.999478	0	0	0	0	0	0	3
17	38	0	0.132942285	17.0834126	26.5775227	-6.83300398	239.170383	212.59286	0	0	0	0	0	0	3
18	39	0	0.140762419	17.5838632	26.0778749	-6.83300398	239.170383	213.092508	0	0	0	0	0	0	3
19	41	0	0.148582553	17.7115822	25.6375437	-6.83300398	239.170383	213.532839	0	0	0	0	0	0	3
20	43	0	0.156402688	18.0980568	25.2605694	-6.83300398	239.170383	213.909813	0	0	0	0	0	0	3
21	44	0	0.164222822	18.2070272	24.9246864	-6.83300398	239.170383	214.245696	0	0	0	0	0	0	3
22	46	0	0.172042957	18.3923524	24.6277621	-6.83300398	239.170383	214.54262	0	0	0	0	0	0	3
23	47	0	0.179863091	18.4410222	24.3587735	-6.83300398	239.170383	214.811609	0	0	0	0	0	0	3
24	49	0	0.187683225	18.4196644	24.1113106	-6.83300398	239.170383	215.059072	0	0	0	0	0	0	3
25	51	0	0.19550336	18.3647089	23.8814465	-6.83300398	239.170383	215.288936	0	0	0	0	0	0	3
26	52	0	0.203323494	18.4298184	23.6717685	-6.83300398	239.170383	215.498614	0	0	0	0	0	0	3
27	54	0	0.211143629	18.4457808	23.4782134	-6.83300398	239.170383	215.692169	0	0	0	0	0	0	3
28	55	0	0.218963763	18.4219894	23.297634	-6.83300398	239.170383	215.872749	0	0	0	0	0	0	3
29	57	0	0.226783897	18.4181614	23.1293763	-6.83300398	239.170383	216.041006	0	0	0	0	0	0	3
30	58	0	0.234604032	18.4307333	22.9727549	-6.83300398	239.170383	216.197628	0	0	0	0	0	0	3
31	60	0	0.242424166	18.4332647	22.8263197	-6.83300398	239.170383	216.344063	0	0	0	0	0	0	3
32	62	0	0.2502443	18.4758863	22.6903687	-6.83300398	239.170383	216.480014	0	0	0	0	0	0	3
33	63	0	0.258064435	18.5318678	22.5643535	-6.83300398	239.170383	216.606029	0	0	0	0	0	0	3
34	65	0	0.265884569	18.5974613	22.4476802	-6.83300398	239.170383	216.722702	0	0	0	0	0	0	3
35	67	0	0.273704704	18.6610303	22.3394902	-6.83300398	239.170383	216.830892	0	0	0	0	0	0	3
36	68	0	0.281524838	18.8041675	22.2412868	-6.83300398	239.170383	216.929096	0	0	0	0	0	0	3
37	70	0	0.289344972	18.9922475	22.1534749	-6.83300398	239.170383	217.016908	0	0	0	0	0	0	3
38	72	0	0.297165107	19.2300935	22.0765438	-6.83300398	239.170383	217.093839	0	0	0	0	0	0	3
39	73	0	0.304985241	19.4861535	22.0101235	-6.83300398	239.170383	217.160259	0	0	0	0	0	0	3
40	75	0	0.312805376	19.7394599	21.953357	-6.83300398	239.170383	217.217026	0	0	0	0	0	0	3
41	77	0	0.32062551	19.8320856	21.9016186	-6.83300398	239.170383	217.268764	0	0	0	0	0	0	3
42	78	0	0.328445644	19.9067627	21.8541221	-6.83300398	239.170383	217.316261	0	0	0	0	0	0	3
43	80	0	0.336265779	19.9431023	21.8096797	-6.83300398	239.170383	217.360703	0	0	0	0	0	0	3
44	82	0	0.344085913	19.9261605	21.7668725	-6.83300398	239.170383	217.40351	0	0	0	0	0	0	3
45	83	0	0.351906048	19.8779988	21.7248975	-6.83300398	239.170383	217.445485	0	0	0	0	0	0	3
46	85	0	0.359726182	19.7082547	21.6810575	-6.83300398	239.170383	217.489325	0	0	0	0	0	0	3
47	87	0	0.367546316	19.4923438	21.6344891	-6.83300398	239.170383	217.535893	0	0	0	0	0	0	3
48	89	0	0.375366451	19.2702309	21.5852337	-6.83300398	239.170383	217.585149	0	0	0	0	0	0	3
49	90	0	0.383186585	19.0413819	21.5333184	-6.83300398	239.170383	217.637064	0	0	0	0	0	0	3
50	92	0	0.391006719	18.8141676	21.4789353	-6.83300398	239.170383	217.691447	0	0	0	0	0	0	3
51	94	0	0.398826854	18.5700598	21.4218986	-6.83300398	239.170383	217.748484	0	0	0	0	0	0	3
52	96	0	0.406646988	18.3556431	21.3629321	-6.83300398	239.170383	217.80745	0	0	0	0	0	0	3
53	98	0	0.414467123	18.1967623	21.3031931	-6.83300398	239.170383	217.86719	0	0	0	0	0	0	3
54	99	0	0.422287257	18.0915562	21.2437183	-6.83300398	239.170383	217.926664	0	0	0	0	0	0	3
55	101	0	0.430107391	18.0328878	21.1853396	-6.83300398	239.170383	217.985043	0	0	0	0	0	0	3
56	103	0	0.437927526	18.0551914	21.1294441	-6.83300398	239.170383	218.040939	0	0	0	0	0	0	3
57	105	0	0.44574766	18.1295598	21.0768145	-6.83300398	239.170383	218.093568	0	0	0	0	0	0	3
58	106	0	0.453567795	18.2477799	21.0280381	-6.83300398	239.170383	218.142345	0	0	0	0	0	0	3
59	108	0	0.461387929	18.3687662	20.9829657	-6.83300398	239.170383	218.187417	0	0	0	0	0	0	3
60	110	0	0.469208063	18.5056678	20.9416774	-6.83300398	239.170383	218.228705	0	0	0	0	0	0	3
61	111	0	0.477028198	18.5633357	20.9026881	-6.83300398	239.170383	218.267694	0	0	0	0	0	0	3
62	113	0	0.484848332	18.5970336	20.8655002	-6.83300398	239.170383	218.304882	0	0	0	0	0	0	3
63	114	0	0.492668467	18.6201306	20.8298594	-6.83300398	239.170383	218.340523	0	0	0	0	0	0	3
64	116	0	0.500488601	18.6231003	20.7953788	-6.83300398	239.170383	218.375004	0	0	0	0	0	0	3
65	118	0	0.508308735	18.5979517	17.3489345	-6.83300398	26.50428	33.3372839	0	0	0	0	0	0	3
66	119	0	0.51612887	18.5288277	17.5541519	-6.83300398	26.50428	33.3372839	0	0	0	0	0	0	3
67	121	0	0.523949004	18.4339658	17.4280532	-6.83300398	26.294226	33.1272299	0	0	0	0	0	0	3
68	123	0	0.531769138	18.3277122	17.8211894	-0.264493459	26.294226	26.5587194	0	0	0	0	0	0	3
69	124	0	0.539589273	18.213721	17.6949315	-0.264493459	20.7603184	21.0248119	0	0	0	0	0	0	3
70	126	0	0.547409407	18.0956521	17.9818088	3.78993797	20.7603184	16.9703805	0	0	0	0	0	0	3
71	128	0	0.555229542	17.995205	17.9386039	3.78993797	19.9431023	16.1531644	0	0	0	0	0	0	3
72	129	0	0.563049676	17.9303487	18.1595478	7.29819603	19.9431023	12.6449063	0	0	0	0	0	0	3
73	131	0	0.57086981	17.8971121	18.1429126	7.29819603	19.9431023	12.6449063	0	0	0	0	0	0	3
74	132	0	0.578689945	17.8799154	18.308252	12.301912	19.9431023	7.64119032	0	0	0	0	0	0	3
75	134	0	0.586510079	17.8913378	18.3312106	12.301912	19.9431023	7.64119032	0	0	0	0	0	0	3
76	136	0	0.594330214	17.9414372	18.4193282	15.1164884	19.9431023	4.82661392	0	0	0	0	0	0	3
77	138	0	0.602150348	18.0129989	18.4447979	15.1164884	19.9431023	4.82661392	0	0	0	0	0	0	3
78	139	0	0.609970482	18.1081212	18.4915422	16.690384	19.9431023	3.25271829	0	0	0	0	0	0	3
79	141	0	0.617790617	18.1961882	18.5142289	16.690384	19.9431023	3.25271829	0	0	0	0	0	0	3
80	142	0	0.625610751	18.2948002	18.5392979	17.0834126	19.9431023	2.85968972	0	0	0	0	0	0	3
81	144	0	0.633430886	18.329164	18.5587627	17.5838632	19.9431023	2.35923916	0	0	0	0	0	0	3
82	146	0	0.64125102	18.3493727	18.5707238	17.7115822	19.9431023	2.23152009	0	0	0	0	0	0	3
83	148	0	0.649071154	18.3603104	18.5808602	17.8799154	19.9431023	2.06318691	0	0	0	0	0	0	3
84	149	0	0.656891289	18.3646188	18.5850252	17.8799154	19.9431023	2.06318691	0	0	0	0	0	0	3
85	151	0	0.664711423	18.3553194	18.5873423	17.8799154	19.9431023	2.06318691	0	0	0	0	0	0	3
86	152	0	0.672531557	18.311566	18.58608	17.8799154	19.9431023	2.06318691	0	0	0	0	0	0	3
87	154	0	0.680351692	18.2645339	18.5833224	17.8799154	19.9431023	2.06318691	0	0	0	0	0	0	3
88	156	0	0.688171826	18.2103711	18.5800522	17.8799154	19.9431023	2.06318691	0	0	0	0	0	0	3
89	157	0	0.695991961	18.1428369	18.5765854	17.8799154	19.9431023	2.06318691	0	0	0	0	0	0	3
90	159	0	0.703812095	18.0830727	18.5711675	17.8799154	19.9431023	2.06318691	0	0	0	0	0	0	3
91	160	0	0.711632229	18.0292803	18.5646597	17.8799154	19.9431023	2.06318691	0	0	0	0	0	0	3
92	162	0	0.719452364	18.0022127	18.5581007	17.8799154	19.9431023	2.06318691	0	0	0	0	0	0	3
93	164	0	0.727272498	18.0002295	18.5515705	17.8799154	19.9431023	2.06318691	0	0	0	0	0	0	3
94	165	0	0.735092633	18.0039428	18.5449019	17.8799154	19.9431023	2.06318691	0	0	0	0	0	0	3
95	167	0	0.742912767	18.0220831	18.5384772	17.8799154	19.9431023	2.06318691	0	0	0	0	0	0	3
96	169	0	0.750732901	18.0341151	18.5315745	17.8799154	19.9431023	2.06318691	0	0	0	0	0	0	3
97	170	0	0.758553036	18.0636786	18.5242591	17.8799154	19.9431023	2.06318691	0	0	0	0	0	0	3
98	172	0	0.76637317	18.1039688	18.5165482	17.8799154	19.9431023	2.06318691	0	0	0	0	0	0	3
99	173	0	0.774193305	18.1505494	18.508572	17.8799154	19.9431023	2.06318691	0	0	0	0	0	0	3
100	175	0	0.782013439	18.1946037	18.4990475	17.8799154	19.9431023	2.06318691	0	0	0	0	0	0	3
101	178	0	0.789833573	18.2052598	18.4867509	17.8799154	19.9431023	2.06318691	0	0	0	0	0	0	3
102	180	0	0.797653708	18.1913355	18.4705203	17.8799154	19.9431023	2.06318691	0	0	0	0	0	0	3
103	182	0	0.805473842	18.1705338	18.4499637	17.8799154	19.9431023	2.06318691	0	0	0	0	0	0	3
104	183	0	0.813293976	18.1361135	18.4249114	17.8799154	19.9431023	2.06318691	0	0	0	0	0	0	3
105	185	0	0.821114111	18.1035157	18.3979025	17.8799154	19.9431023	2.06318691	0	0	0	0	0	0	3
106	187	0	0.828934245	18.0626686	18.3690886	17.8799154	19.9431023	2.06318691	0	0	0	0	0	0	3
107	188	0	0.83675438	18.0382712	18.3393256	17.8799154	19.9261605	2.04624505	0	0	0	0	0	0	3
108	190	0	0.844574514	18.0267423	18.3096472	17.8799154	19.8779988	1.99808342	0	0	0	0	0	0	3
109	192	0	0.852394648	18.0212291	18.2806351	17.8799154	19.7082547	1.82833926	0	0	0	0	0	0	3
110	193	0	0.860214783	18.0237872	18.2543153	17.8799154	19.4923438	1.61242842	0	0	0	0	0	0	3
111	195	0	0.868034917	18.0431362	18.2316715	17.8799154	19.2702309	1.39031547	0	0	0	0	0	0	3
