Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	11	0	0.00782013439	102.559801	102.559801	102.559801	102.559801	0	0	0	0	0	0	0	3
2	13	0	0.0156402688	4.26891274	53.4143569	4.26891274	102.559801	49.1454442	0	0	0	0	0	0	3
3	15	0	0.0234604032	6.77685689	37.8685236	4.26891274	102.559801	64.6912775	0	0	0	0	0	0	3
4	17	0	0.0312805376	-2.55396377	27.7629017	-2.55396377	102.559801	74.7968993	0	0	0	0	0	0	3
5	19	0	0.0391006719	4.72774691	23.1558708	-2.55396377	102.559801	79.4039303	0	0	0	0	0	0	3
6	20	0	0.0469208063	-0.346932094	19.238737	-2.55396377	102.559801	83.3210641	0	0	0	0	0	0	3
7	22	0	0.0547409407	2.86926797	16.9002414	-2.55396377	102.559801	85.6595597	0	0	0	0	0	0	3
8	23	0	0.0625610751	0.536142498	14.854729	-2.55396377	102.559801	87.705072	0	0	0	0	0	0	3
9	25	0	0.0703812095	2.15046622	13.4431443	-2.55396377	102.559801	89.1166568	0	0	0	0	0	0	3
10	26	0	0.0782013439	1.0020438	12.1990342	-2.55396377	102.559801	90.3607668	0	0	0	0	0	0	3
11	28	0	0.0860214783	1.60922959	11.2363247	-2.55396377	102.559801	91.3234764	0	0	0	0	0	0	3
12	30	0	0.0938416127	1.30306162	10.4085528	-2.55396377	102.559801	92.1512483	0	0	0	0	0	0	3
13	31	0	0.101661747	1.40684709	9.71611389	-2.55396377	102.559801	92.8436872	0	0	0	0	0	0	3
14	33	0	0.109481881	1.3840843	9.12096892	-2.55396377	102.559801	93.4388322	0	0	0	0	0	0	3
15	34	0	0.117302016	1.3404884	8.60227022	-2.55396377	102.559801	93.9575309	0	0	0	0	0	0	3
16	36	0	0.12512215	1.29692764	8.14568631	-2.55396377	102.559801	94.4141148	0	0	0	0	0	0	3
17	38	0	0.132942285	1.2259207	7.73864127	-2.55396377	102.559801	94.8211598	0	0	0	0	0	0	3
18	39	0	0.140762419	1.19812072	7.37527902	-2.55396377	102.559801	95.1845221	0	0	0	0	0	0	3
19	41	0	0.148582553	1.15315624	7.04779887	-2.55396377	102.559801	95.5120022	0	0	0	0	0	0	3
20	43	0	0.156402688	1.1074263	6.75078024	-2.55396377	102.559801	95.8090208	0	0	0	0	0	0	3
21	44	0	0.164222822	1.04133382	6.47890184	-2.55396377	102.559801	96.0808992	0	0	0	0	0	0	3
22	46	0	0.172042957	0.975175296	6.22873245	-2.55396377	102.559801	96.3310686	0	0	0	0	0	0	3
23	47	0	0.179863091	0.93541374	5.99858816	-2.55396377	102.559801	96.5612129	0	0	0	0	0	0	3
24	49	0	0.187683225	0.889928154	5.78572733	-2.55396377	102.559801	96.7740737	0	0	0	0	0	0	3
25	51	0	0.19550336	0.8599004	5.58869425	-2.55396377	102.559801	96.9711068	0	0	0	0	0	0	3
26	52	0	0.203323494	0.835336107	5.40587278	-2.55396377	102.559801	97.1539283	0	0	0	0	0	0	3
27	54	0	0.211143629	0.807641764	5.23556793	-2.55396377	102.559801	97.3242331	0	0	0	0	0	0	3
28	55	0	0.218963763	0.776558954	5.07631761	-2.55396377	102.559801	97.4834835	0	0	0	0	0	0	3
29	57	0	0.226783897	0.756828305	4.9273697	-2.55396377	102.559801	97.6324314	0	0	0	0	0	0	3
30	58	0	0.234604032	0.735420384	4.78763806	-2.55396377	102.559801	97.772163	0	0	0	0	0	0	3
31	60	0	0.242424166	0.689511641	4.65544043	-2.55396377	102.559801	97.9043606	0	0	0	0	0	0	3
32	62	0	0.2502443	0.672483888	4.53097304	-2.55396377	102.559801	98.028828	0	0	0	0	0	0	3
33	63	0	0.258064435	0.658150113	4.41361477	-2.55396377	102.559801	98.1461863	0	0	0	0	0	0	3
34	65	0	0.265884569	0.649027921	4.30289163	-2.55396377	102.559801	98.2569094	0	0	0	0	0	0	3
35	67	0	0.273704704	0.638383001	4.19819138	-2.55396377	102.559801	98.3616097	0	0	0	0	0	0	3
36	68	0	0.281524838	0.622800728	4.09887497	-2.55396377	102.559801	98.4609261	0	0	0	0	0	0	3
37	70	0	0.289344972	0.639324903	4.00537362	-2.55396377	102.559801	98.5544274	0	0	0	0	0	0	3
38	72	0	0.297165107	0.653776234	3.91717369	-2.55396377	102.559801	98.6426274	0	0	0	0	0	0	3
39	73	0	0.304985241	0.662678161	3.83372509	-2.55396377	102.559801	98.726076	0	0	0	0	0	0	3
40	75	0	0.312805376	0.66584666	3.75452813	-2.55396377	102.559801	98.8052729	0	0	0	0	0	0	3
41	77	0	0.32062551	0.613123965	3.67790851	-2.55396377	102.559801	98.8818926	0	0	0	0	0	0	3
42	78	0	0.328445644	0.607992365	3.60481527	-2.55396377	102.559801	98.9549858	0	0	0	0	0	0	3
43	80	0	0.336265779	0.601799568	3.5349777	-2.55396377	102.559801	99.0248234	0	0	0	0	0	0	3
44	82	0	0.344085913	0.594413418	3.46814669	-2.55396377	102.559801	99.0916544	0	0	0	0	0	0	3
45	83	0	0.351906048	0.585769357	3.40409386	-2.55396377	102.559801	99.1557072	0	0	0	0	0	0	3
46	85	0	0.359726182	0.54996837	3.34204765	-2.55396377	102.559801	99.2177534	0	0	0	0	0	0	3
47	87	0	0.367546316	0.54670484	3.28257227	-2.55396377	102.559801	99.2772288	0	0	0	0	0	0	3
48	89	0	0.375366451	0.549479295	3.22563284	-2.55396377	102.559801	99.3341682	0	0	0	0	0	0	3
49	90	0	0.383186585	0.555876297	3.17114801	-2.55396377	102.559801	99.3886531	0	0	0	0	0	0	3
50	92	0	0.391006719	0.566294453	3.11905094	-2.55396377	102.559801	99.4407501	0	0	0	0	0	0	3
51	94	0	0.398826854	0.550488295	3.06868697	-2.55396377	102.559801	99.4911141	0	0	0	0	0	0	3
52	96	0	0.406646988	0.566465165	3.02056732	-2.55396377	102.559801	99.5392338	0	0	0	0	0	0	3
53	98	0	0.414467123	0.589773456	2.97470328	-2.55396377	102.559801	99.5850978	0	0	0	0	0	0	3
54	99	0	0.422287257	0.616448779	2.9310319	-2.55396377	102.559801	99.6287692	0	0	0	0	0	0	3
55	101	0	0.430107391	0.642267414	2.889418	-2.55396377	102.559801	99.6703831	0	0	0	0	0	0	3
56	103	0	0.437927526	0.670411285	2.84979288	-2.55396377	102.559801	99.7100082	0	0	0	0	0	0	3
57	105	0	0.44574766	0.6957428	2.81200253	-2.55396377	102.559801	99.7477985	0	0	0	0	0	0	3
58	106	0	0.453567795	0.714545553	2.77583948	-2.55396377	102.559801	99.7839616	0	0	0	0	0	0	3
59	108	0	0.461387929	0.725080198	2.74108085	-2.55396377	102.559801	99.8187202	0	0	0	0	0	0	3
60	110	0	0.469208063	0.729846515	2.70756027	-2.55396377	102.559801	99.8522408	0	0	0	0	0	0	3
61	111	0	0.477028198	0.687701427	2.67444783	-2.55396377	102.559801	99.8853532	0	0	0	0	0	0	3
62	113	0	0.484848332	0.684791513	2.6423566	-2.55396377	102.559801	99.9174445	0	0	0	0	0	0	3
63	114	0	0.492668467	0.682575046	2.61124896	-2.55396377	102.559801	99.9485521	0	0	0	0	0	0	3
64	116	0	0.500488601	0.678945804	2.58105672	-2.55396377	102.559801	99.9787443	0	0	0	0	0	0	3
65	118	0	0.508308735	0.674544674	0.989099591	-2.55396377	6.77685689	9.33082065	0	0	0	0	0	0	3
66	119	0	0.51612887	0.659000281	0.932694709	-2.55396377	6.77685689	9.33082065	0	0	0	0	0	0	3
67	121	0	0.523949004	0.660697235	0.837129714	-2.55396377	4.72774691	7.28171068	0	0	0	0	0	0	3
68	123	0	0.531769138	0.662472563	0.887386532	-0.346932094	4.72774691	5.074679	0	0	0	0	0	0	3
69	124	0	0.539589273	0.665178509	0.8239089	-0.346932094	2.86926797	3.21620007	0	0	0	0	0	0	3
70	126	0	0.547409407	0.667528478	0.839759847	0.536142498	2.86926797	2.33312547	0	0	0	0	0	0	3
71	128	0	0.555229542	0.658815175	0.805221522	0.536142498	2.15046622	1.61432372	0	0	0	0	0	0	3
72	129	0	0.563049676	0.664874439	0.807232958	0.54670484	2.15046622	1.60376138	0	0	0	0	0	0	3
73	131	0	0.57086981	0.672263842	0.784136046	0.54670484	1.60922959	1.06252475	0	0	0	0	0	0	3
74	132	0	0.578689945	0.67833643	0.779078119	0.54670484	1.60922959	1.06252475	0	0	0	0	0	0	3
75	134	0	0.586510079	0.684316596	0.764626353	0.54670484	1.40684709	0.860142253	0	0	0	0	0	0	3
76	136	0	0.594330214	0.685998724	0.754984745	0.54670484	1.40684709	0.860142253	0	0	0	0	0	0	3
77	138	0	0.602150348	0.68942668	0.743775051	0.54670484	1.3840843	0.837379464	0	0	0	0	0	0	3
78	139	0	0.609970482	0.692629403	0.732971068	0.54670484	1.3404884	0.793783559	0	0	0	0	0	0	3
79	141	0	0.617790617	0.693629298	0.722863895	0.54670484	1.29692764	0.750222804	0	0	0	0	0	0	3
80	142	0	0.625610751	0.693375613	0.713433395	0.54670484	1.2259207	0.679215865	0	0	0	0	0	0	3
81	144	0	0.633430886	0.675616399	0.70483489	0.54670484	1.19812072	0.651415876	0	0	0	0	0	0	3
82	146	0	0.64125102	0.672908908	0.696628455	0.54670484	1.15315624	0.606451396	0	0	0	0	0	0	3
83	148	0	0.649071154	0.67274886	0.68912209	0.54670484	1.1074263	0.560721463	0	0	0	0	0	0	3
84	149	0	0.656891289	0.673423875	0.682340802	0.54670484	1.04133382	0.494628979	0	0	0	0	0	0	3
85	151	0	0.664711423	0.672563692	0.676578769	0.54670484	0.975175296	0.428470456	0	0	0	0	0	0	3
86	152	0	0.672531557	0.666320007	0.671752905	0.54670484	0.93541374	0.388708899	0	0	0	0	0	0	3
87	154	0	0.680351692	0.668662048	0.66758491	0.54670484	0.889928154	0.343223313	0	0	0	0	0	0	3
88	156	0	0.688171826	0.670265798	0.664152685	0.54670484	0.8599004	0.313195559	0	0	0	0	0	0	3
89	157	0	0.695991961	0.670497207	0.661193261	0.54670484	0.835336107	0.288631266	0	0	0	0	0	0	3
90	159	0	0.703812095	0.670449993	0.658616915	0.54670484	0.807641764	0.260936923	0	0	0	0	0	0	3
91	160	0	0.711632229	0.660240899	0.656313777	0.54670484	0.776558954	0.229854114	0	0	0	0	0	0	3
92	162	0	0.719452364	0.662502302	0.654531641	0.54670484	0.756828305	0.210123464	0	0	0	0	0	0	3
93	164	0	0.727272498	0.667622732	0.653137804	0.54670484	0.735420384	0.188715544	0	0	0	0	0	0	3
94	165	0	0.735092633	0.671972124	0.652146425	0.54670484	0.729846515	0.183141675	0	0	0	0	0	0	3
95	167	0	0.742912767	0.676124462	0.651937251	0.54670484	0.729846515	0.183141675	0	0	0	0	0	0	3
96	169	0	0.750732901	0.676103281	0.651993804	0.54670484	0.729846515	0.183141675	0	0	0	0	0	0	3
97	170	0	0.758553036	0.682577784	0.652375486	0.54670484	0.729846515	0.183141675	0	0	0	0	0	0	3
98	172	0	0.76637317	0.688397692	0.652990639	0.54670484	0.729846515	0.183141675	0	0	0	0	0	0	3
99	173	0	0.774193305	0.694066396	0.653860692	0.54670484	0.729846515	0.183141675	0	0	0	0	0	0	3
100	175	0	0.782013439	0.697598144	0.655029401	0.54670484	0.729846515	0.183141675	0	0	0	0	0	0	3
101	178	0	0.789833573	0.690991193	0.655836687	0.54670484	0.729846515	0.183141675	0	0	0	0	0	0	3
102	180	0	0.797653708	0.689468511	0.656394379	0.54670484	0.729846515	0.183141675	0	0	0	0	0	0	3
103	182	0	0.805473842	0.687711264	0.656785521	0.54670484	0.729846515	0.183141675	0	0	0	0	0	0	3
104	183	0	0.813293976	0.684433944	0.657075947	0.54670484	0.729846515	0.183141675	0	0	0	0	0	0	3
105	185	0	0.821114111	0.681839637	0.65814963	0.54670484	0.729846515	0.183141675	0	0	0	0	0	0	3
106	187	0	0.828934245	0.673667504	0.659175804	0.54670484	0.729846515	0.183141675	0	0	0	0	0	0	3
107	188	0	0.83675438	0.67658186	0.660344277	0.54670484	0.729846515	0.183141675	0	0	0	0	0	0	3
108	190	0	0.844574514	0.679799965	0.661678442	0.54670484	0.729846515	0.183141675	0	0	0	0	0	0	3
109	192	0	0.852394648	0.681951503	0.663181288	0.54670484	0.729846515	0.183141675	0	0	0	0	0	0	3
110	193	0	0.860214783	0.682601715	0.665253684	0.54670484	0.729846515	0.183141675	0	0	0	0	0	0	3
111	195	0	0.868034917	0.671990624	0.667211274	0.549479295	0.729846515	0.18036722	0	0	0	0	0	0	3
112	196	0	0.875855052	0.670123107	0.669096334	0.550488295	0.729846515	0.17935822	0	0	0	0	0	0	3
113	198	0	0.883675186	0.667766845	0.670844624	0.550488295	0.729846515	0.17935822	0	0	0	0	0	0	3
114	199	0	0.89149532	0.665559033	0.672395633	0.550488295	0.729846515	0.17935822	0	0	0	0	0	0	3
115	201	0	0.899315455	0.662620761	0.674147703	0.566465165	0.729846515	0.163381351	0	0	0	0	0	0	3
116	203	0	0.907135589	0.651435339	0.675475362	0.589773456	0.729846515	0.14007306	0	0	0	0	0	0	3
117	204	0	0.914955724	0.651812336	0.676444719	0.616448779	0.729846515	0.113397736	0	0	0	0	0	0	3
118	206	0	0.922775858	0.653872215	0.67702946	0.642267414	0.729846515	0.0875791007	0	0	0	0	0	0	3
119	207	0	0.930595992	0.655918107	0.677242752	0.651435339	0.729846515	0.0784111764	0	0	0	0	0	0	3
120	209	0	0.938416127	0.658067859	0.677049886	0.651435339	0.729846515	0.0784111764	0	0	0	0	0	0	3
121	211	0	0.946236261	0.650937534	0.676349804	0.650937534	0.729846515	0.0789089817	0	0	0	0	0	0	3
122	212	0	0.954056395	0.655259546	0.67542346	0.650937534	0.729846515	0.0789089817	0	0	0	0	0	0	3
123	214	0	0.96187653	0.661019999	0.67442252	0.650937534	0.729846515	0.0789089817	0	0	0	0	0	0	3
124	215	0	0.969696664	0.666545361	0.673433439	0.650937534	0.697598144	0.0466606109	0	0	0	0	0	0	3
125	217	0	0.977516799	0.671109136	0.673174184	0.650937534	0.697598144	0.0466606109	0	0	0	0	0	0	3
126	219	0	0.985336933	0.671127161	0.672960679	0.650937534	0.697598144	0.0466606109	0	0	0	0	0	0	3
127	220	0	0.993157067	0.676591394	0.672867184	0.650937534	0.697598144	0.0466606109	0	0	0	0	0	0	3
128	222	0	1.0009772	0.679613912	0.672877624	0.650937534	0.697598144	0.0466606109	0.27992462	0	100	0	0	0	3
