Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	11	0	0.00782013439	0	0	0	0	0	0	0	0	0	0	0	3
2	13	0	0.0156402688	0	0	0	0	0	0	0	0	0	0	0	3
3	15	0	0.0234604032	0	0	0	0	0	0	0	0	0	0	0	3
4	17	0	0.0312805376	0	0	0	0	0	0	0	0	0	0	0	3
5	19	0	0.0391006719	0	0	0	0	0	0	0	0	0	0	0	3
6	20	0	0.0469208063	0	0	0	0	0	0	0	0	0	0	0	3
7	22	0	0.0547409407	0	0	0	0	0	0	0	0	0	0	0	3
8	23	0	0.0625610751	0	0	0	0	0	0	0	0	0	0	0	3
9	25	0	0.0703812095	0	0	0	0	0	0	0	0	0	0	0	3
10	26	0	0.0782013439	0	0	0	0	0	0	0	0	0	0	0	3
11	28	0	0.0860214783	0	0	0	0	0	0	0	0	0	0	0	3
12	30	0	0.0938416127	0	0	0	0	0	0	0	0	0	0	0	3
13	31	0	0.101661747	0	0	0	0	0	0	0	0	0	0	0	3
14	33	0	0.109481881	0	0	0	0	0	0	0	0	0	0	0	3
15	34	0	0.117302016	0	0	0	0	0	0	0	0	0	0	0	3
16	36	0	0.12512215	0	0	0	0	0	0	0	0	0	0	0	3
17	38	0	0.132942285	0	0	0	0	0	0	0	0	0	0	0	3
18	39	0	0.140762419	0	0	0	0	0	0	0	0	0	0	0	3
19	41	0	0.148582553	0	0	0	0	0	0	0	0	0	0	0	3
20	43	0	0.156402688	0	0	0	0	0	0	0	0	0	0	0	3
21	44	0	0.164222822	0	0	0	0	0	0	0	0	0	0	0	3
22	46	0	0.172042957	0	0	0	0	0	0	0	0	0	0	0	3
23	47	0	0.179863091	0	0	0	0	0	0	0	0	0	0	0	3
24	49	0	0.187683225	0	0	0	0	0	0	0	0	0	0	0	3
25	51	0	0.19550336	0	0	0	0	0	0	0	0	0	0	0	3
26	52	0	0.203323494	0	0	0	0	0	0	0	0	0	0	0	3
27	54	0	0.211143629	0	0	0	0	0	0	0	0	0	0	0	3
28	55	0	0.218963763	0	0	0	0	0	0	0	0	0	0	0	3
29	57	0	0.226783897	0	0	0	0	0	0	0	0	0	0	0	3
30	58	0	0.234604032	0	0	0	0	0	0	0	0	0	0	0	3
31	60	0	0.242424166	0	0	0	0	0	0	0	0	0	0	0	3
32	62	0	0.2502443	0	0	0	0	0	0	0	0	0	0	0	3
33	63	0	0.258064435	0	0	0	0	0	0	0	0	0	0	0	3
34	65	0	0.265884569	0	0	0	0	0	0	0	0	0	0	0	3
35	67	0	0.273704704	0	0	0	0	0	0	0	0	0	0	0	3
36	68	0	0.281524838	0	0	0	0	0	0	0	0	0	0	0	3
37	70	0	0.289344972	0	0	0	0	0	0	0	0	0	0	0	3
38	72	0	0.297165107	0	0	0	0	0	0	0	0	0	0	0	3
39	73	0	0.304985241	0	0	0	0	0	0	0	0	0	0	0	3
40	75	0	0.312805376	0	0	0	0	0	0	0	0	0	0	0	3
41	77	0	0.32062551	0	0	0	0	0	0	0	0	0	0	0	3
42	78	0	0.328445644	0	0	0	0	0	0	0	0	0	0	0	3
43	80	0	0.336265779	0	0	0	0	0	0	0	0	0	0	0	3
44	82	0	0.344085913	0	0	0	0	0	0	0	0	0	0	0	3
45	83	0	0.351906048	0	0	0	0	0	0	0	0	0	0	0	3
46	85	0	0.359726182	0	0	0	0	0	0	0	0	0	0	0	3
47	87	0	0.367546316	0	0	0	0	0	0	0	0	0	0	0	3
48	89	0	0.375366451	0	0	0	0	0	0	0	0	0	0	0	3
49	90	0	0.383186585	0	0	0	0	0	0	0	0	0	0	0	3
50	92	0	0.391006719	0	0	0	0	0	0	0	0	0	0	0	3
51	94	0	0.398826854	0	0	0	0	0	0	0	0	0	0	0	3
52	96	0	0.406646988	0	0	0	0	0	0	0	0	0	0	0	3
53	98	0	0.414467123	0	0	0	0	0	0	0	0	0	0	0	3
54	99	0	0.422287257	0	0	0	0	0	0	0	0	0	0	0	3
55	101	0	0.430107391	0	0	0	0	0	0	0	0	0	0	0	3
56	103	0	0.437927526	0	0	0	0	0	0	0	0	0	0	0	3
57	105	0	0.44574766	0	0	0	0	0	0	0	0	0	0	0	3
58	106	0	0.453567795	0	0	0	0	0	0	0	0	0	0	0	3
59	108	0	0.461387929	0	0	0	0	0	0	0	0	0	0	0	3
60	110	0	0.469208063	0	0	0	0	0	0	0	0	0	0	0	3
61	111	0	0.477028198	0	0	0	0	0	0	0	0	0	0	0	3
62	113	0	0.484848332	0	0	0	0	0	0	0	0	0	0	0	3
63	114	0	0.492668467	0	0	0	0	0	0	0	0	0	0	0	3
64	116	0	0.500488601	0	0	0	0	0	0	0	0	0	0	0	3
65	118	0	0.508308735	0	0	0	0	0	0	0	0	0	0	0	3
66	119	0	0.51612887	0	0	0	0	0	0	0	0	0	0	0	3
67	121	0	0.523949004	0	0	0	0	0	0	0	0	0	0	0	3
68	123	0	0.531769138	0	0	0	0	0	0	0	0	0	0	0	3
69	124	0	0.539589273	0	0	0	0	0	0	0	0	0	0	0	3
70	126	0	0.547409407	0	0	0	0	0	0	0	0	0	0	0	3
71	128	0	0.555229542	0	0	0	0	0	0	0	0	0	0	0	3
72	129	0	0.563049676	0	0	0	0	0	0	0	0	0	0	0	3
73	131	0	0.57086981	0	0	0	0	0	0	0	0	0	0	0	3
74	132	0	0.578689945	0	0	0	0	0	0	0	0	0	0	0	3
75	134	0	0.586510079	0	0	0	0	0	0	0	0	0	0	0	3
76	136	0	0.594330214	0	0	0	0	0	0	0	0	0	0	0	3
77	138	0	0.602150348	0	0	0	0	0	0	0	0	0	0	0	3
78	139	0	0.609970482	0	0	0	0	0	0	0	0	0	0	0	3
79	141	0	0.617790617	0	0	0	0	0	0	0	0	0	0	0	3
80	142	0	0.625610751	0	0	0	0	0	0	0	0	0	0	0	3
81	144	0	0.633430886	0	0	0	0	0	0	0	0	0	0	0	3
82	146	0	0.64125102	0	0	0	0	0	0	0	0	0	0	0	3
83	148	0	0.649071154	0	0	0	0	0	0	0	0	0	0	0	3
84	149	0	0.656891289	0	0	0	0	0	0	0	0	0	0	0	3
85	151	0	0.664711423	0	0	0	0	0	0	0	0	0	0	0	3
86	152	0	0.672531557	0	0	0	0	0	0	0	0	0	0	0	3
87	154	0	0.680351692	0	0	0	0	0	0	0	0	0	0	0	3
88	156	0	0.688171826	0	0	0	0	0	0	0	0	0	0	0	3
89	157	0	0.695991961	0	0	0	0	0	0	0	0	0	0	0	3
90	159	0	0.703812095	0	0	0	0	0	0	0	0	0	0	0	3
91	160	0	0.711632229	0	0	0	0	0	0	0	0	0	0	0	3
92	162	0	0.719452364	0	0	0	0	0	0	0	0	0	0	0	3
93	164	0	0.727272498	0	0	0	0	0	0	0	0	0	0	0	3
94	165	0	0.735092633	0	0	0	0	0	0	0	0	0	0	0	3
95	167	0	0.742912767	0	0	0	0	0	0	0	0	0	0	0	3
96	169	0	0.750732901	0	0	0	0	0	0	0	0	0	0	0	3
97	170	0	0.758553036	0	0	0	0	0	0	0	0	0	0	0	3
98	172	0	0.76637317	0	0	0	0	0	0	0	0	0	0	0	3
99	173	0	0.774193305	0	0	0	0	0	0	0	0	0	0	0	3
100	175	0	0.782013439	0	0	0	0	0	0	0	0	0	0	0	3
101	178	0	0.789833573	0	0	0	0	0	0	0	0	0	0	0	3
102	180	0	0.797653708	0	0	0	0	0	0	0	0	0	0	0	3
103	182	0	0.805473842	0	0	0	0	0	0	0	0	0	0	0	3
104	183	0	0.813293976	0	0	0	0	0	0	0	0	0	0	0	3
105	185	0	0.821114111	0	0	0	0	0	0	0	0	0	0	0	3
106	187	0	0.828934245	0	0	0	0	0	0	0	0	0	0	0	3
107	188	0	0.83675438	0	0	0	0	0	0	0	0	0	0	0	3
108	190	0	0.844574514	0	0	0	0	0	0	0	0	0	0	0	3
109	192	0	0.852394648	0	0	0	0	0	0	0	0	0	0	0	3
110	193	0	0.860214783	0	0	0	0	0	0	0	0	0	0	0	3
111	195	0	0.868034917	0	0	0	0	0	0	0	0	0	0	0	3
112	196	0	0.875855052	0	0	0	0	0	0	0	0	0	0	0	3
113	198	0	0.883675186	0	0	0	0	0	0	0	0	0	0	0	3
114	199	0	0.89149532	0	0	0	0	0	0	0	0	0	0	0	3
115	201	0	0.899315455	0	0	0	0	0	0	0	0	0	0	0	3
116	203	0	0.907135589	0	0	0	0	0	0	0	0	0	0	0	3
117	204	0	0.914955724	0	0	0	0	0	0	0	0	0	0	0	3
118	206	0	0.922775858	0	0	0	0	0	0	0	0	0	0	0	3
119	207	0	0.930595992	0	0	0	0	0	0	0	0	0	0	0	3
120	209	0	0.938416127	0	0	0	0	0	0	0	0	0	0	0	3
121	211	0	0.946236261	0	0	0	0	0	0	0	0	0	0	0	3
122	212	0	0.954056395	0	0	0	0	0	0	0	0	0	0	0	3
123	214	0	0.96187653	0	0	0	0	0	0	0	0	0	0	0	3
124	215	0	0.969696664	0	0	0	0	0	0	0	0	0	0	0	3
125	217	0	0.977516799	0	0	0	0	0	0	0	0	0	0	0	3
126	219	0	0.985336933	0	0	0	0	0	0	0	0	0	0	0	3
127	220	0	0.993157067	0	0	0	0	0	0	0	0	0	0	0	3
128	222	0	1.0009772	0	0	0	0	0	5e-06	0	0	0	0	0	3
