Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	11	0	0.00782013439	244.210175	244.210175	244.210175	244.210175	0	0	0	0	0	0	0	3
2	13	0	0.0156402688	5.61094224	124.910559	5.61094224	244.210175	119.299616	0	0	0	0	0	0	3
3	15	0	0.0234604032	26.8226302	92.2145825	5.61094224	244.210175	151.995593	0	0	0	0	0	0	3
4	17	0	0.0312805376	-6.95730377	67.4216109	-6.95730377	244.210175	176.788564	0	0	0	0	0	0	3
5	19	0	0.0391006719	26.5056219	59.2384131	-6.95730377	244.210175	184.971762	0	0	0	0	0	0	3
6	20	0	0.0469208063	-0.28228801	49.3182963	-6.95730377	244.210175	194.891879	0	0	0	0	0	0	3
7	22	0	0.0547409407	20.8820331	45.255973	-6.95730377	244.210175	198.954202	0	0	0	0	0	0	3
8	23	0	0.0625610751	3.81280353	40.0755768	-6.95730377	244.210175	204.134598	0	0	0	0	0	0	3
9	25	0	0.0703812095	19.0483239	37.7392154	-6.95730377	244.210175	206.47096	0	0	0	0	0	0	3
10	26	0	0.0782013439	7.34063704	34.6993575	-6.95730377	244.210175	209.510818	0	0	0	0	0	0	3
11	28	0	0.0860214783	16.4837006	33.0433887	-6.95730377	244.210175	211.166786	0	0	0	0	0	0	3
12	30	0	0.0938416127	12.3532496	31.3192105	-6.95730377	244.210175	212.890965	0	0	0	0	0	0	3
13	31	0	0.101661747	16.4341126	30.1742029	-6.95730377	244.210175	214.035972	0	0	0	0	0	0	3
14	33	0	0.109481881	15.1682092	29.1023462	-6.95730377	244.210175	215.107829	0	0	0	0	0	0	3
15	34	0	0.117302016	16.7914497	28.2816198	-6.95730377	244.210175	215.928555	0	0	0	0	0	0	3
16	36	0	0.12512215	16.7353864	27.5599802	-6.95730377	244.210175	216.650195	0	0	0	0	0	0	3
17	38	0	0.132942285	17.1241601	26.9461084	-6.95730377	244.210175	217.264067	0	0	0	0	0	0	3
18	39	0	0.140762419	17.6224699	26.4281285	-6.95730377	244.210175	217.782047	0	0	0	0	0	0	3
19	41	0	0.148582553	17.7476607	25.9712618	-6.95730377	244.210175	218.238913	0	0	0	0	0	0	3
20	43	0	0.156402688	18.1312123	25.5792593	-6.95730377	244.210175	218.630916	0	0	0	0	0	0	3
21	44	0	0.164222822	18.2365743	25.2296076	-6.95730377	244.210175	218.980568	0	0	0	0	0	0	3
22	46	0	0.172042957	18.418183	24.9199974	-6.95730377	244.210175	219.290178	0	0	0	0	0	0	3
23	47	0	0.179863091	18.4647052	24.6393326	-6.95730377	244.210175	219.570843	0	0	0	0	0	0	3
24	49	0	0.187683225	18.4409962	24.3810685	-6.95730377	244.210175	219.829107	0	0	0	0	0	0	3
25	51	0	0.19550336	18.3845444	24.1412076	-6.95730377	244.210175	220.068968	0	0	0	0	0	0	3
26	52	0	0.203323494	18.4482791	23.9222488	-6.95730377	244.210175	220.287926	0	0	0	0	0	0	3
27	54	0	0.211143629	18.4627702	23.7200459	-6.95730377	244.210175	220.490129	0	0	0	0	0	0	3
28	55	0	0.218963763	18.4373847	23.5313794	-6.95730377	244.210175	220.678796	0	0	0	0	0	0	3
29	57	0	0.226783897	18.4325293	23.355557	-6.95730377	244.210175	220.854618	0	0	0	0	0	0	3
30	58	0	0.234604032	18.4439635	23.1918372	-6.95730377	244.210175	221.018338	0	0	0	0	0	0	3
31	60	0	0.242424166	18.4440888	23.038684	-6.95730377	244.210175	221.171491	0	0	0	0	0	0	3
32	62	0	0.2502443	18.4857608	22.8964052	-6.95730377	244.210175	221.31377	0	0	0	0	0	0	3
33	63	0	0.258064435	18.5409154	22.7644206	-6.95730377	244.210175	221.445755	0	0	0	0	0	0	3
34	65	0	0.265884569	18.6059416	22.6421124	-6.95730377	244.210175	221.568063	0	0	0	0	0	0	3
35	67	0	0.273704704	18.6688663	22.5285911	-6.95730377	244.210175	221.681584	0	0	0	0	0	0	3
36	68	0	0.281524838	18.8109919	22.4253245	-6.95730377	244.210175	221.784851	0	0	0	0	0	0	3
37	70	0	0.289344972	18.9996789	22.3327395	-6.95730377	244.210175	221.877436	0	0	0	0	0	0	3
38	72	0	0.297165107	19.2379553	22.2512978	-6.95730377	244.210175	221.958877	0	0	0	0	0	0	3
39	73	0	0.304985241	19.4941303	22.1806012	-6.95730377	244.210175	222.029574	0	0	0	0	0	0	3
