Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	11	0	0.00782013439	89.9020303	89.9020303	89.9020303	89.9020303	0	0	0	0	0	0	0	3
2	13	0	0.0156402688	3.98071402	46.9413721	3.98071402	89.9020303	42.9606581	0	0	0	0	0	0	3
3	15	0	0.0234604032	5.380442	33.0877288	3.98071402	89.9020303	56.8143015	0	0	0	0	0	0	3
4	17	0	0.0312805376	-2.19285169	24.2675836	-2.19285169	89.9020303	65.6344466	0	0	0	0	0	0	3
5	19	0	0.0391006719	3.34513364	20.0830936	-2.19285169	89.9020303	69.8189366	0	0	0	0	0	0	3
6	20	0	0.0469208063	-0.332614111	16.6804757	-2.19285169	89.9020303	73.2215546	0	0	0	0	0	0	3
7	22	0	0.0547409407	1.77882415	14.5516683	-2.19285169	89.9020303	75.3503619	0	0	0	0	0	0	3
8	23	0	0.0625610751	0.33705762	12.774842	-2.19285169	89.9020303	77.1271883	0	0	0	0	0	0	3
9	25	0	0.0703812095	1.15513662	11.4837636	-2.19285169	89.9020303	78.4182667	0	0	0	0	0	0	3
10	26	0	0.0782013439	0.618712303	10.3972585	-2.19285169	89.9020303	79.5047718	0	0	0	0	0	0	3
11	28	0	0.0860214783	0.747563499	9.52001348	-2.19285169	89.9020303	80.3820168	0	0	0	0	0	0	3
12	30	0	0.0938416127	0.657443218	8.78146596	-2.19285169	89.9020303	81.1205643	0	0	0	0	0	0	3
13	31	0	0.101661747	0.54750206	8.14808412	-2.19285169	89.9020303	81.7539461	0	0	0	0	0	0	3
14	33	0	0.109481881	0.591051249	7.60829606	-2.19285169	89.9020303	82.2937342	0	0	0	0	0	0	3
15	34	0	0.117302016	0.462325048	7.13189799	-2.19285169	89.9020303	82.7701323	0	0	0	0	0	0	3
16	36	0	0.12512215	0.421642666	6.71250704	-2.19285169	89.9020303	83.1895232	0	0	0	0	0	0	3
17	38	0	0.132942285	0.330163504	6.33707506	-2.19285169	89.9020303	83.5649552	0	0	0	0	0	0	3
18	39	0	0.140762419	0.276210045	6.00036034	-2.19285169	89.9020303	83.9016699	0	0	0	0	0	0	3
19	41	0	0.148582553	0.224622885	5.69637416	-2.19285169	89.9020303	84.2056561	0	0	0	0	0	0	3
20	43	0	0.156402688	0.158729096	5.4194919	-2.19285169	89.9020303	84.4825384	0	0	0	0	0	0	3
21	44	0	0.164222822	0.0870241207	5.16556487	-2.19285169	89.9020303	84.7364654	0	0	0	0	0	0	3
22	46	0	0.172042957	0.0112570893	4.93127815	-2.19285169	89.9020303	84.9707521	0	0	0	0	0	0	3
23	47	0	0.179863091	-0.030997157	4.71552705	-2.19285169	89.9020303	85.1865032	0	0	0	0	0	0	3
24	49	0	0.187683225	-0.0753026283	4.51590915	-2.19285169	89.9020303	85.3861211	0	0	0	0	0	0	3
25	51	0	0.19550336	-0.102413075	4.33117626	-2.19285169	89.9020303	85.570854	0	0	0	0	0	0	3
26	52	0	0.203323494	-0.130351278	4.15957904	-2.19285169	89.9020303	85.7424512	0	0	0	0	0	0	3
27	54	0	0.211143629	-0.158843071	3.99963749	-2.19285169	89.9020303	85.9023928	0	0	0	0	0	0	3
28	55	0	0.218963763	-0.188638139	3.85005621	-2.19285169	89.9020303	86.0519741	0	0	0	0	0	0	3
29	57	0	0.226783897	-0.208141406	3.71011836	-2.19285169	89.9020303	86.1919119	0	0	0	0	0	0	3
30	58	0	0.234604032	-0.230177948	3.57877515	-2.19285169	89.9020303	86.3232551	0	0	0	0	0	0	3
31	60	0	0.242424166	-0.276156262	3.45442253	-2.19285169	89.9020303	86.4476077	0	0	0	0	0	0	3
32	62	0	0.2502443	-0.295391318	3.33724084	-2.19285169	89.9020303	86.5647894	0	0	0	0	0	0	3
33	63	0	0.258064435	-0.312635295	3.22663854	-2.19285169	89.9020303	86.6753917	0	0	0	0	0	0	3
34	65	0	0.265884569	-0.325177889	3.12217335	-2.19285169	89.9020303	86.7798569	0	0	0	0	0	0	3
35	67	0	0.273704704	-0.339135162	3.02327882	-2.19285169	89.9020303	86.8787515	0	0	0	0	0	0	3
36	68	0	0.281524838	-0.362187309	2.92923809	-2.19285169	89.9020303	86.9727922	0	0	0	0	0	0	3
