Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	15	0	0.00708812575	112.477356	112.477356	112.477356	112.477356	0	0	0	0	0	0	0	3
2	17	0	0.0141762515	4.12529709	58.3013265	4.12529709	112.477356	54.1760294	0	0	0	0	0	0	3
3	20	0	0.0212643772	6.89404556	41.1655662	4.12529709	112.477356	71.3117897	0	0	0	0	0	0	3
4	22	0	0.028352503	-2.84636367	30.1625837	-2.84636367	112.477356	82.3147721	0	0	0	0	0	0	3
5	25	0	0.0354406287	4.8553248	25.1011319	-2.84636367	112.477356	87.3762239	0	0	0	0	0	0	3
6	27	0	0.0425287545	-0.596295434	20.8182274	-2.84636367	112.477356	91.6591285	0	0	0	0	0	0	3
7	29	0	0.0496168802	3.12780701	18.2910245	-2.84636367	112.477356	94.1863314	0	0	0	0	0	0	3
8	31	0	0.056705006	0.134223916	16.0214244	-2.84636367	112.477356	96.4559315	0	0	0	0	0	0	3
9	33	0	0.0637931317	2.46032055	14.5146351	-2.84636367	112.477356	97.9627208	0	0	0	0	0	0	3
10	35	0	0.0708812575	0.546080689	13.1177796	-2.84636367	112.477356	99.3595762	0	0	0	0	0	0	3
11	38	0	0.0779693832	1.79657403	12.0885791	-2.84636367	112.477356	100.388777	0	0	0	0	0	0	3
12	40	0	0.085057509	0.922527777	11.1580748	-2.84636367	112.477356	101.319281	0	0	0	0	0	0	3
13	43	0	0.0921456347	1.49799827	10.414992	-2.84636367	112.477356	102.062364	0	0	0	0	0	0	3
14	46	0	0.0992337605	1.15159963	9.75332115	-2.84636367	112.477356	102.724035	0	0	0	0	0	0	3
15	49	0	0.106321886	1.28795739	9.18896356	-2.84636367	112.477356	103.288392	0	0	0	0	0	0	3
16	52	0	0.113410012	1.27202561	8.69415494	-2.84636367	112.477356	103.783201	0	0	0	0	0	0	3
17	55	0	0.120498138	1.18005376	8.25214899	-2.84636367	112.477356	104.225207	0	0	0	0	0	0	3
18	58	0	0.127586263	1.26749679	7.86411276	-2.84636367	112.477356	104.613243	0	0	0	0	0	0	3
19	61	0	0.134674389	1.13448924	7.50992204	-2.84636367	112.477356	104.967434	0	0	0	0	0	0	3
20	63	0	0.141762515	1.21181681	7.19501678	-2.84636367	112.477356	105.282339	0	0	0	0	0	0	3
21	66	0	0.148850641	1.10872167	6.90519321	-2.84636367	112.477356	105.572163	0	0	0	0	0	0	3
22	69	0	0.155938766	1.11042909	6.64179484	-2.84636367	112.477356	105.835561	0	0	0	0	0	0	3
23	71	0	0.163026892	1.06691598	6.3994088	-2.84636367	112.477356	106.077947	0	0	0	0	0	0	3
24	74	0	0.170115018	1.05092248	6.1765552	-2.84636367	112.477356	106.300801	0	0	0	0	0	0	3
25	76	0	0.177203144	1.03306435	5.97081557	-2.84636367	112.477356	106.50654	0	0	0	0	0	0	3
26	79	0	0.184291269	1.02716494	5.78067516	-2.84636367	112.477356	106.696681	0	0	0	0	0	0	3
27	82	0	0.191379395	1.00455596	5.60378186	-2.84636367	112.477356	106.873574	0	0	0	0	0	0	3
28	84	0	0.198467521	0.980654198	5.43867016	-2.84636367	112.477356	107.038686	0	0	0	0	0	0	3
29	86	0	0.205555647	0.958321655	5.28417538	-2.84636367	112.477356	107.19318	0	0	0	0	0	0	3
30	89	0	0.212643772	0.939307648	5.13934645	-2.84636367	112.477356	107.338009	0	0	0	0	0	0	3
31	91	0	0.219731898	0.92210684	5.00330647	-2.84636367	112.477356	107.474049	0	0	0	0	0	0	3
32	94	0	0.226820024	0.907423243	4.87531012	-2.84636367	112.477356	107.602046	0	0	0	0	0	0	3
33	96	0	0.23390815	0.90198184	4.75490623	-2.84636367	112.477356	107.72245	0	0	0	0	0	0	3
34	99	0	0.240996275	0.89636778	4.6414198	-2.84636367	112.477356	107.835936	0	0	0	0	0	0	3
35	101	0	0.248084401	0.895990679	4.53440754	-2.84636367	112.477356	107.942948	0	0	0	0	0	0	3
36	104	0	0.255172527	0.868838239	4.43258617	-2.84636367	112.477356	108.04477	0	0	0	0	0	0	3
37	107	0	0.262260653	0.876070394	4.33646413	-2.84636367	112.477356	108.140892	0	0	0	0	0	0	3
38	109	0	0.269348778	0.879149313	4.24548216	-2.84636367	112.477356	108.231874	0	0	0	0	0	0	3
39	111	0	0.276436904	0.877739134	4.15912977	-2.84636367	112.477356	108.318226	0	0	0	0	0	0	3
40	114	0	0.28352503	0.87642615	4.07706218	-2.84636367	112.477356	108.400294	0	0	0	0	0	0	3
41	117	0	0.290613156	0.832695707	3.99793129	-2.84636367	112.477356	108.479425	0	0	0	0	0	0	3
42	120	0	0.297701281	0.834920072	3.9226215	-2.84636367	112.477356	108.554734	0	0	0	0	0	0	3
43	122	0	0.304789407	0.836455337	3.85085019	-2.84636367	112.477356	108.626506	0	0	0	0	0	0	3
44	124	0	0.311877533	0.835077624	3.78230991	-2.84636367	112.477356	108.695046	0	0	0	0	0	0	3
45	127	0	0.318965659	0.83217911	3.71675145	-2.84636367	112.477356	108.760604	0	0	0	0	0	0	3
46	130	0	0.326053784	0.797470639	3.65328882	-2.84636367	112.477356	108.824067	0	0	0	0	0	0	3
47	132	0	0.33314191	0.798646667	3.59255175	-2.84636367	112.477356	108.884804	0	0	0	0	0	0	3
48	135	0	0.340230036	0.810485178	3.53459203	-2.84636367	112.477356	108.942764	0	0	0	0	0	0	3
49	137	0	0.347318162	0.822896377	3.47925131	-2.84636367	112.477356	108.998105	0	0	0	0	0	0	3
50	139	0	0.354406287	0.83554488	3.42637718	-2.84636367	112.477356	109.050979	0	0	0	0	0	0	3
51	142	0	0.361494413	0.837106698	3.37560717	-2.84636367	112.477356	109.101749	0	0	0	0	0	0	3
52	144	0	0.368582539	0.846381511	3.32696821	-2.84636367	112.477356	109.150388	0	0	0	0	0	0	3
53	147	0	0.375670665	0.849370009	3.28022108	-2.84636367	112.477356	109.197135	0	0	0	0	0	0	3
54	149	0	0.38275879	0.853269455	3.23527753	-2.84636367	112.477356	109.242078	0	0	0	0	0	0	3
55	152	0	0.389846916	0.852616129	3.19195641	-2.84636367	112.477356	109.285399	0	0	0	0	0	0	3
