Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	15	0	0.00708812575	287.500009	287.500009	287.500009	287.500009	0	0	0	0	0.189019	0	0	3
2	17	0	0.0141762515	287.500007	287.500008	287.500007	287.500009	1.04262693e-06	0	0	0	0.188062	0	0	3
3	20	0	0.0212643772	287.500007	287.500007	287.500007	287.500009	1.43476313e-06	0	0	0	0.190033	0	0	3
4	22	0	0.028352503	287.500005	287.500007	287.500005	287.500009	1.89814875e-06	0	0	0	0.187434	0	0	3
5	25	0	0.0354406287	287.500005	287.500006	287.500005	287.500009	2.3102794e-06	0	0	0	0.188068	0	0	3
6	27	0	0.0425287545	287.500003	287.500006	287.500003	287.500009	2.87231791e-06	0	0	0	0.185619	0	0	3
7	29	0	0.0496168802	287.500002	287.500005	287.500002	287.500009	3.49628505e-06	0	0	0	0.186599	0	0	3
8	31	0	0.056705006	287.499999	287.500005	287.499999	287.500009	4.23981766e-06	0	0	0	0.185534	0	0	3
9	33	0	0.0637931317	287.499998	287.500004	287.499998	287.500009	5.00569757e-06	0	0	0	0.185504	0	0	3
10	35	0	0.0708812575	287.499996	287.500003	287.499996	287.500009	5.83286351e-06	0	0	0	0.184348	0	0	3
11	38	0	0.0779693832	287.499993	287.500002	287.499993	287.500009	6.69294371e-06	0	0	0	0.181548	0	0	3
12	40	0	0.085057509	287.499991	287.500001	287.499991	287.500009	7.60414025e-06	0	0	0	0.179269	0	0	3
13	43	0	0.0921456347	287.499989	287.5	287.499989	287.500009	8.50912238e-06	0	0	0	0.177654	0	0	3
14	46	0	0.0992337605	287.499987	287.499999	287.499987	287.500009	9.42525185e-06	0	0	0	0.176007	0	0	3
15	49	0	0.106321886	287.499986	287.499998	287.499986	287.500009	1.03273794e-05	0	0	0	0.176321	0	0	3
16	52	0	0.113410012	287.499983	287.499998	287.499983	287.500009	1.12713541e-05	0	0	0	0.178702	0	0	3
17	55	0	0.120498138	287.499981	287.499997	287.499981	287.500009	1.22295917e-05	0	0	0	0.180128	0	0	3
18	58	0	0.127586263	287.499979	287.499996	287.499979	287.500009	1.31958733e-05	0	0	0	0.181845	0	0	3
19	61	0	0.134674389	287.499977	287.499995	287.499977	287.500009	1.41585998e-05	0	0	0	0.183432	0	0	3
20	63	0	0.141762515	287.499975	287.499994	287.499975	287.500009	1.51182e-05	0	0	0	0.184829	0	0	3
21	66	0	0.148850641	287.499973	287.499993	287.499973	287.500009	1.61192056e-05	0	0	0	0.186497	0	0	3
22	69	0	0.155938766	287.49997	287.499992	287.49997	287.500009	1.71654837e-05	0	0	0	0.187714	0	0	3
23	71	0	0.163026892	287.499966	287.499991	287.499966	287.500009	1.82596859e-05	0	0	0	0.188749	0	0	3
24	74	0	0.170115018	287.499963	287.499989	287.499963	287.500009	1.94075441e-05	0	0	0	0.189664	0	0	3
25	76	0	0.177203144	287.499959	287.499988	287.499959	287.500009	2.06130167e-05	0	0	0	0.190467	0	0	3
26	79	0	0.184291269	287.499953	287.499987	287.499953	287.500009	2.19648982e-05	0	0	0	0.191556	0	0	3
27	82	0	0.191379395	287.499946	287.499985	287.499946	287.500009	2.3461793e-05	0	0	0	0.19283	0	0	3
28	84	0	0.198467521	287.49994	287.499984	287.49994	287.500009	2.50947299e-05	0	0	0	0.194084	0	0	3
29	86	0	0.205555647	287.499933	287.499982	287.499933	287.500009	2.68495032e-05	0	0	0	0.195106	0	0	3
30	89	0	0.212643772	287.499926	287.49998	287.499926	287.500009	2.87088046e-05	0	0	0	0.196102	0	0	3
31	91	0	0.219731898	287.499917	287.499978	287.499917	287.500009	3.07501501e-05	0	0	0	0.199913	0	0	3
32	94	0	0.226820024	287.499908	287.499976	287.499908	287.500009	3.29381209e-05	0	0	0	0.200505	0	0	3
33	96	0	0.23390815	287.4999	287.499974	287.4999	287.500009	3.52405341e-05	0	0	0	0.200953	0	0	3
34	99	0	0.240996275	287.499892	287.499971	287.499892	287.500009	3.76316175e-05	0	0	0	0.201344	0	0	3
35	101	0	0.248084401	287.499885	287.499969	287.499885	287.500009	4.00936734e-05	0	0	0	0.201672	0	0	3
36	104	0	0.255172527	287.499874	287.499966	287.499874	287.500009	4.27203387e-05	0	0	0	0.202197	0	0	3
37	107	0	0.262260653	287.499863	287.499963	287.499863	287.500009	4.55024954e-05	0	0	0	0.20266	0	0	3
38	109	0	0.269348778	287.499852	287.49996	287.499852	287.500009	4.8431898e-05	0	0	0	0.203056	0	0	3
39	111	0	0.276436904	287.499841	287.499957	287.499841	287.500009	5.14953551e-05	0	0	0	0.203475	0	0	3
40	114	0	0.28352503	287.49983	287.499954	287.49983	287.500009	5.46693848e-05	0	0	0	0.203886	0	0	3
41	117	0	0.290613156	287.499818	287.499951	287.499818	287.500009	5.79882952e-05	0	0	0	0.203642	0	0	3
42	120	0	0.297701281	287.499809	287.499947	287.499809	287.500009	6.13746038e-05	0	0	0	0.203719	0	0	3
43	122	0	0.304789407	287.499802	287.499944	287.499802	287.500009	6.4765366e-05	0	0	0	0.203908	0	0	3
44	124	0	0.311877533	287.499797	287.499941	287.499797	287.500009	6.81137872e-05	0	0	0	0.204028	0	0	3
45	127	0	0.318965659	287.499793	287.499937	287.499793	287.500009	7.13934357e-05	0	0	0	0.204058	0	0	3
46	130	0	0.326053784	287.499793	287.499934	287.499793	287.500009	7.45419828e-05	0	0	0	0.204231	0	0	3
47	132	0	0.33314191	287.499793	287.499931	287.499793	287.500009	7.75573765e-05	0	0	0	0.204289	0	0	3
48	135	0	0.340230036	287.499793	287.499928	287.499793	287.500009	8.04358203e-05	0	0	0	0.204217	0	0	3
49	137	0	0.347318162	287.499794	287.499926	287.499793	287.500009	8.31757325e-05	0	0	0	0.20414	0	0	3
50	139	0	0.354406287	287.499796	287.499923	287.499793	287.500009	8.5773467e-05	0	0	0	0.203978	0	0	3
