Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	15	0	0.00708812575	0.855929889	0.855929889	0.855929889	0.855929889	0	0	0	0	0	0	0	3
2	17	0	0.0141762515	0.799942308	0.827936098	0.799942308	0.855929889	0.0279937901	0	0	0	0	0	0	3
3	20	0	0.0212643772	2.68376813	1.44654677	0.799942308	2.68376813	0.618610676	0	0	0	0	0	0	3
4	22	0	0.028352503	0.923361271	1.3157504	0.799942308	2.68376813	0.618610676	0	0	0	0	0	0	3
5	25	0	0.0354406287	3.60283911	1.77316814	0.799942308	3.60283911	0.945232043	0	0	0	0	0	0	3
6	27	0	0.0425287545	-3.8808273	0.830835568	-3.8808273	3.60283911	0.945232043	0	0	0	0	0	0	3
7	29	0	0.0496168802	4.11598787	1.30014304	-3.8808273	4.11598787	0.945232043	0	0	0	0	0	0	3
8	31	0	0.056705006	42.0843034	6.39816309	-3.8808273	42.0843034	5.57022699	0	0	0	0	0	0	3
9	33	0	0.0637931317	4.46622489	6.18350329	-3.8808273	42.0843034	5.57022699	0	0	0	0	0	0	3
10	35	0	0.0708812575	15.0728807	7.07244104	-3.8808273	42.0843034	6.24450494	0	0	0	0	0	0	3
11	38	0	0.0779693832	5.31653956	6.91281363	-3.8808273	42.0843034	6.24450494	0	0	0	0	0	0	3
12	40	0	0.085057509	10.1764983	7.18478735	-3.8808273	42.0843034	6.35685125	0	0	0	0	0	0	3
13	43	0	0.0921456347	6.40867265	7.12508622	-3.8808273	42.0843034	6.35685125	0	0	0	0	0	0	3
14	46	0	0.0992337605	8.48058713	7.22190771	-3.8808273	42.0843034	6.39397162	0	0	0	0	0	0	3
15	49	0	0.106321886	8.07741197	7.27894133	-3.8808273	42.0843034	6.45100523	0	0	0	0	0	0	3
16	52	0	0.113410012	7.83679505	7.31380719	-3.8808273	42.0843034	6.48587109	0	0	0	0	0	0	3
17	55	0	0.120498138	9.68134978	7.4530744	-3.8808273	42.0843034	6.6251383	0	0	0	0	0	0	3
18	58	0	0.127586263	7.92940584	7.47953726	-3.8808273	42.0843034	6.65160116	0	0	0	0	0	0	3
19	61	0	0.134674389	10.3917274	7.63281042	-3.8808273	42.0843034	6.80487432	0	0	0	0	0	0	3
20	63	0	0.141762515	8.5665372	7.67949676	-3.8808273	42.0843034	6.85156066	0	0	0	0	0	0	3
21	66	0	0.148850641	10.2341132	7.80114516	-3.8808273	42.0843034	6.97320907	0	0	0	0	0	0	3
