Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	13	0	0.0074991421	-1.47942931	-1.47942931	-1.47942931	-1.47942931	0	0	0	0	0	0	0	3
2	15	0	0.0149982842	0.404733864	-0.537347722	-1.47942931	0.404733864	0.942081585	0	0	0	0	0	0	3
3	17	0	0.0224974263	0.450795657	-0.207966595	-1.47942931	0.450795657	1.27146271	0	0	0	0	0	0	3
4	19	0	0.0299965684	-22.4618768	-5.77144415	-22.4618768	0.450795657	5.56347756	0	0	0	0	0	0	3
5	20	0	0.0374957105	-0.508966548	-4.71894863	-22.4618768	0.450795657	5.56347756	0	0	0	0	0	0	3
6	22	0	0.0449948526	6.97382196	-2.77015353	-22.4618768	6.97382196	5.56347756	0	0	0	0	0	0	3
7	24	0	0.0524939947	-1.75411754	-2.62500553	-22.4618768	6.97382196	5.56347756	0	0	0	0	0	0	3
8	26	0	0.0599931368	8.96329554	-1.1764679	-22.4618768	8.96329554	5.56347756	0	0	0	0	0	0	3
9	28	0	0.0674922789	-3.8859247	-1.47751866	-22.4618768	8.96329554	5.56347756	0	0	0	0	0	0	3
10	29	0	0.074991421	12.2774805	-0.102018744	-22.4618768	12.2774805	5.66942541	0	0	0	0	0	0	3
11	31	0	0.0824905631	-4.84037979	-0.532778839	-22.4618768	12.2774805	5.66942541	0	0	0	0	0	0	3
12	33	0	0.0899897052	10.6712307	0.400888623	-22.4618768	12.2774805	6.17233277	0	0	0	0	0	0	3
13	35	0	0.0974888473	-6.12631236	-0.101203761	-22.4618768	12.2774805	6.17233277	0	0	0	0	0	0	3
14	37	0	0.104987989	9.26792066	0.568019413	-22.4618768	12.2774805	6.33946356	0	0	0	0	0	0	3
15	39	0	0.112487132	-5.24469776	0.180504934	-22.4618768	12.2774805	6.33946356	0	0	0	0	0	0	3
16	41	0	0.119986274	4.78948627	0.468566268	-22.4618768	12.2774805	6.33946356	0	0	0	0	0	0	3
17	42	0	0.127485416	-0.93922917	0.385754772	-22.4618768	12.2774805	6.33946356	0	0	0	0	0	0	3
18	44	0	0.134984558	2.16999966	0.484879488	-22.4618768	12.2774805	6.33946356	0	0	0	0	0	0	3
19	46	0	0.1424837	0.923219003	0.507949989	-22.4618768	12.2774805	6.33946356	0	0	0	0	0	0	3
20	48	0	0.149982842	1.66069188	0.565587083	-22.4618768	12.2774805	6.33946356	0	0	0	0	0	0	3
21	50	0	0.157481984	1.25661893	0.598493362	-22.4618768	12.2774805	6.36993751	0	0	0	0	0	0	3
22	51	0	0.164981126	1.5566119	0.642044205	-22.4618768	12.2774805	6.41348836	0	0	0	0	0	0	3
23	53	0	0.172480268	1.40928275	0.675402402	-22.4618768	12.2774805	6.44684655	0	0	0	0	0	0	3
24	55	0	0.17997941	1.53052221	0.711032394	-22.4618768	12.2774805	6.48247655	0	0	0	0	0	0	3
25	56	0	0.187478553	1.50853086	0.742932333	-22.4618768	12.2774805	6.51437648	0	0	0	0	0	0	3
26	58	0	0.194977695	1.55016242	0.773979644	-22.4618768	12.2774805	6.5454238	0	0	0	0	0	0	3
27	60	0	0.202476837	1.577906	0.803754694	-22.4618768	12.2774805	6.57519885	0	0	0	0	0	0	3
28	62	0	0.209975979	1.60500874	0.83237091	-22.4618768	12.2774805	6.60381506	0	0	0	0	0	0	3
29	63	0	0.217475121	1.64189114	0.860285401	-22.4618768	12.2774805	6.63172955	0	0	0	0	0	0	3
30	65	0	0.224974263	1.66967287	0.887264983	-22.4618768	12.2774805	6.65870913	0	0	0	0	0	0	3
31	67	0	0.232473405	1.75769556	0.915343389	-22.4618768	12.2774805	6.68678754	0	0	0	0	0	0	3
32	68	0	0.239972547	1.85143183	0.944596153	-22.4618768	12.2774805	6.7160403	0	0	0	0	0	0	3
33	70	0	0.247471689	1.94277411	0.974843969	-22.4618768	12.2774805	6.74628812	0	0	0	0	0	0	3
34	72	0	0.254970831	2.03494298	1.00602335	-22.4618768	12.2774805	6.7774675	0	0	0	0	0	0	3
35	74	0	0.262469974	2.11632151	1.03774616	-22.4618768	12.2774805	6.80919031	0	0	0	0	0	0	3
36	76	0	0.269969116	2.22230277	1.07065051	-22.4618768	12.2774805	6.84209466	0	0	0	0	0	0	3
