Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	13	0	0.0074991421	99.5191144	99.5191144	99.5191144	99.5191144	0	0	0	0	0	0	0	3
2	15	0	0.0149982842	6.79547871	53.1572966	6.79547871	99.5191144	46.3618179	0	0	0	0	0	0	3
3	17	0	0.0224974263	8.36863886	38.227744	6.79547871	99.5191144	61.2913704	0	0	0	0	0	0	3
4	19	0	0.0299965684	-0.490234301	28.5482494	-0.490234301	99.5191144	70.970865	0	0	0	0	0	0	3
5	20	0	0.0374957105	5.82561185	24.0037219	-0.490234301	99.5191144	75.5153925	0	0	0	0	0	0	3
6	22	0	0.0449948526	1.62177404	20.2733973	-0.490234301	99.5191144	79.2457172	0	0	0	0	0	0	3
7	24	0	0.0524939947	3.93578496	17.9394527	-0.490234301	99.5191144	81.5796618	0	0	0	0	0	0	3
8	26	0	0.0599931368	1.8297531	15.9257402	-0.490234301	99.5191144	83.5933742	0	0	0	0	0	0	3
9	28	0	0.0674922789	3.18185532	14.509753	-0.490234301	99.5191144	85.0093614	0	0	0	0	0	0	3
10	29	0	0.074991421	1.86226831	13.2450045	-0.490234301	99.5191144	86.2741099	0	0	0	0	0	0	3
11	31	0	0.0824905631	2.70546085	12.2868642	-0.490234301	99.5191144	87.2322502	0	0	0	0	0	0	3
12	33	0	0.0899897052	2.13775469	11.4411051	-0.490234301	99.5191144	88.0780094	0	0	0	0	0	0	3
13	35	0	0.0974888473	2.50353484	10.7535997	-0.490234301	99.5191144	88.7655148	0	0	0	0	0	0	3
14	37	0	0.104987989	2.24175272	10.1456106	-0.490234301	99.5191144	89.3735038	0	0	0	0	0	0	3
15	39	0	0.112487132	2.37113853	9.62731246	-0.490234301	99.5191144	89.891802	0	0	0	0	0	0	3
16	41	0	0.119986274	2.25342355	9.1664444	-0.490234301	99.5191144	90.35267	0	0	0	0	0	0	3
17	42	0	0.127485416	2.26715975	8.76060413	-0.490234301	99.5191144	90.7585103	0	0	0	0	0	0	3
18	44	0	0.134984558	2.22219858	8.39735938	-0.490234301	99.5191144	91.1217551	0	0	0	0	0	0	3
