Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	13	0	0.0074991421	100127.701	100127.701	100127.701	100127.701	0	0	0	0	5620.34	0	0	3
2	15	0	0.0149982842	100125.811	100126.756	100125.811	100127.701	0.945213807	0	0	0	3202.23	0	0	3
3	17	0	0.0224974263	100126.006	100126.506	100125.811	100127.701	1.19532679	0	0	0	2180.05	0	0	3
4	19	0	0.0299965684	100125.762	100126.32	100125.762	100127.701	1.38130809	0	0	0	1080.5	0	0	3
5	20	0	0.0374957105	100125.999	100126.256	100125.762	100127.701	1.44551261	0	0	0	986.957	0	0	3
6	22	0	0.0449948526	100125.872	100126.192	100125.762	100127.701	1.50945053	0	0	0	885.105	0	0	3
7	24	0	0.0524939947	100125.943	100126.156	100125.762	100127.701	1.54501026	0	0	0	839.885	0	0	3
8	26	0	0.0599931368	100125.925	100126.127	100125.762	100127.701	1.57391267	0	0	0	740.593	0	0	3
9	28	0	0.0674922789	100125.911	100126.103	100125.762	100127.701	1.59800456	0	0	0	672.504	0	0	3
10	29	0	0.074991421	100125.942	100126.087	100125.762	100127.701	1.6141705	0	0	0	635.857	0	0	3
11	31	0	0.0824905631	100125.889	100126.069	100125.762	100127.701	1.63215114	0	0	0	622.261	0	0	3
12	33	0	0.0899897052	100125.946	100126.059	100125.762	100127.701	1.64242329	0	0	0	599.45	0	0	3
13	35	0	0.0974888473	100125.876	100126.045	100125.762	100127.701	1.65649355	0	0	0	646.853	0	0	3
14	37	0	0.104987989	100125.931	100126.037	100125.762	100127.701	1.66463721	0	0	0	599.392	0	0	3
15	39	0	0.112487132	100125.874	100126.026	100125.762	100127.701	1.67549029	0	0	0	665.69	0	0	3
16	41	0	0.119986274	100125.913	100126.019	100125.762	100127.701	1.68256231	0	0	0	604.304	0	0	3
17	42	0	0.127485416	100125.878	100126.01	100125.762	100127.701	1.69081964	0	0	0	608.661	0	0	3
18	44	0	0.134984558	100125.893	100126.004	100125.762	100127.701	1.69733915	0	0	0	603.917	0	0	3
19	46	0	0.1424837	100125.883	100125.998	100125.762	100127.701	1.70372842	0	0	0	604.153	0	0	3
20	48	0	0.149982842	100125.884	100125.992	100125.762	100127.701	1.70938838	0	0	0	603.094	0	0	3
21	50	0	0.157481984	100125.878	100125.986	100125.762	100127.701	1.71479695	0	0	0	599.776	0	0	3
22	51	0	0.164981126	100125.879	100125.982	100125.762	100127.701	1.71969036	0	0	0	595.244	0	0	3
23	53	0	0.172480268	100125.877	100125.977	100125.762	100127.701	1.7242167	0	0	0	592.805	0	0	3
24	55	0	0.17997941	100125.876	100125.973	100125.762	100127.701	1.72842988	0	0	0	588.536	0	0	3
25	56	0	0.187478553	100125.874	100125.969	100125.762	100127.701	1.73236852	0	0	0	586.149	0	0	3
26	58	0	0.194977695	100125.875	100125.965	100125.762	100127.701	1.73596818	0	0	0	585.939	0	0	3
27	60	0	0.202476837	100125.876	100125.962	100125.762	100127.701	1.7392708	0	0	0	587.097	0	0	3
28	62	0	0.209975979	100125.877	100125.959	100125.762	100127.701	1.7423208	0	0	0	587.951	0	0	3
29	63	0	0.217475121	100125.876	100125.956	100125.762	100127.701	1.74517461	0	0	0	589.595	0	0	3
30	65	0	0.224974263	100125.875	100125.953	100125.762	100127.701	1.7478713	0	0	0	590.093	0	0	3
31	67	0	0.232473405	100125.87	100125.951	100125.762	100127.701	1.75054806	0	0	0	594.061	0	0	3
32	68	0	0.239972547	100125.862	100125.948	100125.762	100127.701	1.75331625	0	0	0	593.277	0	0	3
33	70	0	0.247471689	100125.851	100125.945	100125.762	100127.701	1.75624363	0	0	0	596.129	0	0	3
34	72	0	0.254970831	100125.84	100125.942	100125.762	100127.701	1.75933521	0	0	0	589.9	0	0	3
35	74	0	0.262469974	100125.828	100125.939	100125.762	100127.701	1.76258226	0	0	0	587.998	0	0	3
36	76	0	0.269969116	100125.818	100125.935	100125.762	100127.701	1.76592705	0	0	0	580.088	0	0	3
37	77	0	0.277468258	100125.81	100125.932	100125.762	100127.701	1.76931368	0	0	0	577.553	0	0	3
38	79	0	0.2849674	100125.805	100125.929	100125.762	100127.701	1.77264733	0	0	0	575.493	0	0	3
39	81	0	0.292466542	100125.804	100125.925	100125.762	100127.701	1.7758513	0	0	0	574.889	0	0	3
40	83	0	0.299965684	100125.804	100125.922	100125.762	100127.701	1.77888129	0	0	0	572.554	0	0	3
41	85	0	0.307464826	100125.806	100125.92	100125.762	100127.701	1.7817192	0	0	0	571.842	0	0	3
42	86	0	0.314963968	100125.807	100125.917	100125.762	100127.701	1.78438979	0	0	0	571.544	0	0	3
43	88	0	0.32246311	100125.808	100125.914	100125.762	100127.701	1.78693206	0	0	0	572.231	0	0	3
44	90	0	0.329962253	100125.807	100125.912	100125.762	100127.701	1.7893729	0	0	0	572.185	0	0	3
45	91	0	0.337461395	100125.805	100125.91	100125.762	100127.701	1.79174285	0	0	0	572.243	0	0	3
46	93	0	0.344960537	100125.805	100125.907	100125.762	100127.701	1.79402126	0	0	0	572.442	0	0	3
47	95	0	0.352459679	100125.805	100125.905	100125.762	100127.701	1.79618676	0	0	0	572.551	0	0	3
48	97	0	0.359958821	100125.807	100125.903	100125.762	100127.701	1.79823617	0	0	0	572.126	0	0	3
49	99	0	0.367457963	100125.808	100125.901	100125.762	100127.701	1.80017574	0	0	0	571.983	0	0	3
50	100	0	0.374957105	100125.809	100125.899	100125.762	100127.701	1.80202039	0	0	0	571.297	0	0	3
51	102	0	0.382456247	100125.812	100125.898	100125.762	100127.701	1.80373898	0	0	0	570.884	0	0	3
52	104	0	0.389955389	100125.816	100125.896	100125.762	100127.701	1.80530946	0	0	0	570.707	0	0	3
53	106	0	0.397454531	100125.822	100125.895	100125.762	100127.701	1.80670589	0	0	0	571.069	0	0	3
