0.067598542	0.349487674	0
0.021669366	-0.234735849	0
0.193773199	-0.74194613	0
0.618137142	-1.20550348	0
1.322540939	-1.66257229	0
2.367043278	-2.111230238	0
3.901815364	-2.533921006	0
6.122527978	-3.015405779	0
9.392462171	-3.526357026	0
13.69973139	-3.954834294	0
18.50815746	-4.276914106	0
23.52125657	-4.4894246	0
28.6601175	-4.620517131	0
33.85783849	-4.691027494	0
39.08732095	-4.714278872	0
44.34496372	-4.699933899	0
49.6272516	-4.656512533	0
54.92841563	-4.591813301	0
60.24112602	-4.511033094	0
65.55945131	-4.417412907	0
70.88014736	-4.312766409	0
76.20405746	-4.197944444	0
81.53388307	-4.074490385	0
86.86877195	-3.944589695	0
92.20467528	-3.809513917	0
97.54051292	-3.669376223	0
102.8793571	-3.524648292	0
108.2231595	-3.376970429	0
113.569821	-3.228110273	0
118.9150852	-3.079885833	0
124.2551148	-2.934056418	0
129.5881549	-2.792835745	0
134.9166968	-2.658467624	0
140.24541	-2.531935686	0
145.5737005	-2.413229564	0
150.8950537	-2.303709791	0
156.2054676	-2.207003088	0
161.5066622	-2.126682011	0
166.7997072	-2.065757682	0
172.0812002	-2.027537239	0
177.3492372	-2.016476136	0
182.6064213	-2.037240504	0
187.8456726	-2.094569528	0
193.0485074	-2.196083842	0
198.2210048	-2.354035389	0
203.3736671	-2.575604516	0
208.4680276	-2.864850632	0
213.4434859	-3.224478726	0
217.79296	-3.609949884	0
219.9665056	-3.838805172	0
