Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	14	0	0.00741635569	98.9756984	98.9756984	98.9756984	98.9756984	0	0	0	0	0	0	0	3
2	16	0	0.0148327114	4.85625468	51.9159765	4.85625468	98.9756984	47.0597218	0	0	0	0	0	0	3
3	18	0	0.0222490671	7.90155463	37.2445026	4.85625468	98.9756984	61.7311958	0	0	0	0	0	0	3
4	20	0	0.0296654227	-0.904296709	27.7073027	-0.904296709	98.9756984	71.2683956	0	0	0	0	0	0	3
5	22	0	0.0370817784	5.70216135	23.3062745	-0.904296709	98.9756984	75.6694239	0	0	0	0	0	0	3
6	25	0	0.0444981341	0.613797906	19.524195	-0.904296709	98.9756984	79.4515033	0	0	0	0	0	0	3
7	27	0	0.0519144898	3.98157674	17.303821	-0.904296709	98.9756984	81.6718774	0	0	0	0	0	0	3
8	28	0	0.0593308455	1.18283431	15.2886977	-0.904296709	98.9756984	83.6870007	0	0	0	0	0	0	3
9	30	0	0.0667472012	2.87103016	13.9089568	-0.904296709	98.9756984	85.0667415	0	0	0	0	0	0	3
10	32	0	0.0741635569	1.17167809	12.635229	-0.904296709	98.9756984	86.3404694	0	0	0	0	0	0	3
11	34	0	0.0815799126	1.93886438	11.6628322	-0.904296709	98.9756984	87.3128662	0	0	0	0	0	0	3
12	36	0	0.0889962682	1.46116371	10.8126931	-0.904296709	98.9756984	88.1630052	0	0	0	0	0	0	3
13	38	0	0.0964126239	1.71869728	10.113155	-0.904296709	98.9756984	88.8625434	0	0	0	0	0	0	3
14	40	0	0.10382898	1.58213739	9.50379659	-0.904296709	98.9756984	89.4719018	0	0	0	0	0	0	3
15	42	0	0.111245335	1.56472577	8.9745252	-0.904296709	98.9756984	90.0011732	0	0	0	0	0	0	3
16	44	0	0.118661691	1.54691207	8.51029938	-0.904296709	98.9756984	90.465399	0	0	0	0	0	0	3
17	46	0	0.126078047	1.46100502	8.09563501	-0.904296709	98.9756984	90.8800634	0	0	0	0	0	0	3
18	48	0	0.133494402	1.43223717	7.72544624	-0.904296709	98.9756984	91.2502521	0	0	0	0	0	0	3
19	50	0	0.140910758	1.35555778	7.39018895	-0.904296709	98.9756984	91.5855094	0	0	0	0	0	0	3
20	51	0	0.148327114	1.32232688	7.08679585	-0.904296709	98.9756984	91.8889025	0	0	0	0	0	0	3
21	53	0	0.155743469	1.23224135	6.80800754	-0.904296709	98.9756984	92.1676908	0	0	0	0	0	0	3
22	56	0	0.163159825	1.16763831	6.55162712	-0.904296709	98.9756984	92.4240712	0	0	0	0	0	0	3
23	58	0	0.170576181	1.11226372	6.31513306	-0.904296709	98.9756984	92.6605653	0	0	0	0	0	0	3
24	60	0	0.177992536	1.07936028	6.09697586	-0.904296709	98.9756984	92.8787225	0	0	0	0	0	0	3
25	62	0	0.185408892	1.03397656	5.89445589	-0.904296709	98.9756984	93.0812425	0	0	0	0	0	0	3
26	64	0	0.192825248	0.989177409	5.70579133	-0.904296709	98.9756984	93.269907	0	0	0	0	0	0	3
27	66	0	0.200241604	0.959992585	5.53002101	-0.904296709	98.9756984	93.4456774	0	0	0	0	0	0	3
28	68	0	0.207657959	0.931385798	5.36578403	-0.904296709	98.9756984	93.6099143	0	0	0	0	0	0	3
29	70	0	0.215074315	0.904999597	5.21196388	-0.904296709	98.9756984	93.7637345	0	0	0	0	0	0	3
30	71	0	0.222490671	0.87475087	5.06739011	-0.904296709	98.9756984	93.9083083	0	0	0	0	0	0	3
31	73	0	0.229907026	0.85112173	4.93138146	-0.904296709	98.9756984	94.0443169	0	0	0	0	0	0	3
32	75	0	0.237323382	0.834603132	4.80335713	-0.904296709	98.9756984	94.1723412	0	0	0	0	0	0	3
33	77	0	0.244739738	0.827484783	4.68287615	-0.904296709	98.9756984	94.2928222	0	0	0	0	0	0	3
34	79	0	0.252156093	0.810877649	4.56899384	-0.904296709	98.9756984	94.4067045	0	0	0	0	0	0	3
35	81	0	0.259572449	0.795287275	4.46117366	-0.904296709	98.9756984	94.5145247	0	0	0	0	0	0	3
36	83	0	0.266988805	0.770989546	4.35866854	-0.904296709	98.9756984	94.6170298	0	0	0	0	0	0	3
37	84	0	0.27440516	0.760791992	4.26142864	-0.904296709	98.9756984	94.7142697	0	0	0	0	0	0	3
38	86	0	0.281821516	0.754257313	4.16913465	-0.904296709	98.9756984	94.8065637	0	0	0	0	0	0	3
39	88	0	0.289237872	0.751455822	4.08150186	-0.904296709	98.9756984	94.8941965	0	0	0	0	0	0	3
40	90	0	0.296654227	0.748339661	3.99817281	-0.904296709	98.9756984	94.9775256	0	0	0	0	0	0	3
41	92	0	0.304070583	0.744785225	3.91882189	-0.904296709	98.9756984	95.0568765	0	0	0	0	0	0	3
