Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	14	0	0.00741635569	104.81307	104.81307	104.81307	104.81307	0	0	0	0	0	0	0	3
2	16	0	0.0148327114	4.98604977	54.8995599	4.98604977	104.81307	49.9135101	0	0	0	0	0	0	3
3	18	0	0.0222490671	8.54095246	39.4466907	4.98604977	104.81307	65.3663793	0	0	0	0	0	0	3
4	20	0	0.0296654227	-1.20954485	29.2826319	-1.20954485	104.81307	75.5304382	0	0	0	0	0	0	3
5	22	0	0.0370817784	6.41556984	24.7092194	-1.20954485	104.81307	80.1038506	0	0	0	0	0	0	3
6	25	0	0.0444981341	0.548701015	20.6824664	-1.20954485	104.81307	84.1306036	0	0	0	0	0	0	3
7	27	0	0.0519144898	4.54022379	18.3764317	-1.20954485	104.81307	86.4366383	0	0	0	0	0	0	3
8	28	0	0.0593308455	1.30134222	16.2420455	-1.20954485	104.81307	88.5710245	0	0	0	0	0	0	3
9	30	0	0.0667472012	3.46869762	14.8227847	-1.20954485	104.81307	89.9902854	0	0	0	0	0	0	3
10	32	0	0.0741635569	1.36716742	13.4772229	-1.20954485	104.81307	91.3358471	0	0	0	0	0	0	3
11	34	0	0.0815799126	2.39166446	12.4694449	-1.20954485	104.81307	92.3436251	0	0	0	0	0	0	3
12	36	0	0.0889962682	1.79139231	11.5796072	-1.20954485	104.81307	93.2334628	0	0	0	0	0	0	3
13	38	0	0.0964126239	2.16433515	10.8553555	-1.20954485	104.81307	93.9577145	0	0	0	0	0	0	3
14	40	0	0.10382898	1.98924045	10.2220615	-1.20954485	104.81307	94.5910085	0	0	0	0	0	0	3
15	42	0	0.111245335	2.02234044	9.67541347	-1.20954485	104.81307	95.1376565	0	0	0	0	0	0	3
16	44	0	0.118661691	1.99638598	9.19547426	-1.20954485	104.81307	95.6175958	0	0	0	0	0	0	3
17	46	0	0.126078047	1.93346336	8.76829714	-1.20954485	104.81307	96.0447729	0	0	0	0	0	0	3
18	48	0	0.133494402	1.9069456	8.38711095	-1.20954485	104.81307	96.4259591	0	0	0	0	0	0	3
19	50	0	0.140910758	1.84376522	8.04272433	-1.20954485	104.81307	96.7703457	0	0	0	0	0	0	3
20	51	0	0.148327114	1.81254769	7.7312155	-1.20954485	104.81307	97.0818545	0	0	0	0	0	0	3
21	53	0	0.155743469	1.73031133	7.44545816	-1.20954485	104.81307	97.3676119	0	0	0	0	0	0	3
22	56	0	0.163159825	1.67234382	7.18304387	-1.20954485	104.81307	97.6300261	0	0	0	0	0	0	3
23	58	0	0.170576181	1.62128236	6.94122815	-1.20954485	104.81307	97.8718419	0	0	0	0	0	0	3
24	60	0	0.177992536	1.58937078	6.71823409	-1.20954485	104.81307	98.0948359	0	0	0	0	0	0	3
25	62	0	0.185408892	1.54528134	6.51131598	-1.20954485	104.81307	98.301754	0	0	0	0	0	0	3
26	64	0	0.192825248	1.50342776	6.3187049	-1.20954485	104.81307	98.4943651	0	0	0	0	0	0	3
27	66	0	0.200241604	1.47504999	6.13931027	-1.20954485	104.81307	98.6737597	0	0	0	0	0	0	3
28	68	0	0.207657959	1.447338	5.97173983	-1.20954485	104.81307	98.8413302	0	0	0	0	0	0	3
29	70	0	0.215074315	1.42180729	5.81484561	-1.20954485	104.81307	98.9982244	0	0	0	0	0	0	3
30	71	0	0.222490671	1.39264358	5.66743887	-1.20954485	104.81307	99.1456311	0	0	0	0	0	0	3
31	73	0	0.229907026	1.37035683	5.52882332	-1.20954485	104.81307	99.2842467	0	0	0	0	0	0	3
32	75	0	0.237323382	1.35812161	5.3984889	-1.20954485	104.81307	99.4145811	0	0	0	0	0	0	3
33	77	0	0.244739738	1.3546532	5.27594842	-1.20954485	104.81307	99.5371216	0	0	0	0	0	0	3
34	79	0	0.252156093	1.34222167	5.16025057	-1.20954485	104.81307	99.6528194	0	0	0	0	0	0	3
35	81	0	0.259572449	1.32953596	5.05080159	-1.20954485	104.81307	99.7622684	0	0	0	0	0	0	3
36	83	0	0.266988805	1.31024916	4.94689735	-1.20954485	104.81307	99.8661727	0	0	0	0	0	0	3
37	84	0	0.27440516	1.3063273	4.84850357	-1.20954485	104.81307	99.9645664	0	0	0	0	0	0	3
38	86	0	0.281821516	1.30459175	4.75524273	-1.20954485	104.81307	100.057827	0	0	0	0	0	0	3
39	88	0	0.289237872	1.30721463	4.66683175	-1.20954485	104.81307	100.146238	0	0	0	0	0	0	3
40	90	0	0.296654227	1.30806662	4.58286262	-1.20954485	104.81307	100.230207	0	0	0	0	0	0	3
41	92	0	0.304070583	1.30693751	4.50296201	-1.20954485	104.81307	100.310108	0	0	0	0	0	0	3
42	94	0	0.311486939	1.29395831	4.42655716	-1.20954485	104.81307	100.386513	0	0	0	0	0	0	3
43	96	0	0.318903295	1.29363349	4.35369847	-1.20954485	104.81307	100.459372	0	0	0	0	0	0	3
44	98	0	0.32631965	1.28600334	4.28397813	-1.20954485	104.81307	100.529092	0	0	0	0	0	0	3
45	100	0	0.333736006	1.29079044	4.21746285	-1.20954485	104.81307	100.595607	0	0	0	0	0	0	3
46	102	0	0.341152362	1.26251552	4.15322486	-1.20954485	104.81307	100.659845	0	0	0	0	0	0	3
47	104	0	0.348568717	1.26946368	4.09186824	-1.20954485	104.81307	100.721202	0	0	0	0	0	0	3
48	105	0	0.355985073	1.27708738	4.03322697	-1.20954485	104.81307	100.779843	0	0	0	0	0	0	3
49	107	0	0.363401429	1.29870716	3.97742044	-1.20954485	104.81307	100.83565	0	0	0	0	0	0	3
50	109	0	0.370817784	1.31084177	3.92408887	-1.20954485	104.81307	100.888981	0	0	0	0	0	0	3
51	111	0	0.37823414	1.31360847	3.87290298	-1.20954485	104.81307	100.940167	0	0	0	0	0	0	3
52	113	0	0.385650496	1.29865173	3.82339815	-1.20954485	104.81307	100.989672	0	0	0	0	0	0	3
53	115	0	0.393066851	1.31989097	3.77616216	-1.20954485	104.81307	101.036908	0	0	0	0	0	0	3
54	117	0	0.400483207	1.30919423	3.73047757	-1.20954485	104.81307	101.082592	0	0	0	0	0	0	3
55	119	0	0.407899563	1.32504192	3.68674238	-1.20954485	104.81307	101.126328	0	0	0	0	0	0	3
56	121	0	0.415315918	1.30784361	3.64426204	-1.20954485	104.81307	101.168808	0	0	0	0	0	0	3
57	122	0	0.422732274	1.30455789	3.6032146	-1.20954485	104.81307	101.209855	0	0	0	0	0	0	3
58	124	0	0.43014863	1.31025108	3.56368075	-1.20954485	104.81307	101.249389	0	0	0	0	0	0	3
59	126	0	0.437564986	1.31940264	3.52564214	-1.20954485	104.81307	101.287428	0	0	0	0	0	0	3
60	128	0	0.444981341	1.3243176	3.48895339	-1.20954485	104.81307	101.324117	0	0	0	0	0	0	3
61	130	0	0.452397697	1.33142556	3.45358409	-1.20954485	104.81307	101.359486	0	0	0	0	0	0	3
62	132	0	0.459814053	1.32954329	3.41932536	-1.20954485	104.81307	101.393745	0	0	0	0	0	0	3
63	134	0	0.467230408	1.35823142	3.38660959	-1.20954485	104.81307	101.42646	0	0	0	0	0	0	3
64	135	0	0.474646764	1.36317088	3.35499336	-1.20954485	104.81307	101.458077	0	0	0	0	0	0	3
65	137	0	0.48206312	1.38831959	3.32473684	-1.20954485	104.81307	101.488333	0	0	0	0	0	0	3
66	139	0	0.489479475	1.38796135	3.29539175	-1.20954485	104.81307	101.517678	0	0	0	0	0	0	3
67	141	0	0.496895831	1.39730799	3.26706215	-1.20954485	104.81307	101.546008	0	0	0	0	0	0	3
68	143	0	0.504312187	1.40551086	3.23968639	-1.20954485	104.81307	101.573384	0	0	0	0	0	0	3
69	145	0	0.511728542	1.41400588	1.71911192	-1.20954485	8.54095246	9.75049731	0	0	0	0	0	0	3
70	146	0	0.519144898	1.4174931	1.66663314	-1.20954485	8.54095246	9.75049731	0	0	0	0	0	0	3
71	148	0	0.526561254	1.40917576	1.56175408	-1.20954485	6.41556984	7.62511469	0	0	0	0	0	0	3
72	150	0	0.533977609	1.39547994	1.60006326	0.548701015	6.41556984	5.86686882	0	0	0	0	0	0	3
73	152	0	0.541393965	1.39999777	1.52630485	0.548701015	4.54022379	3.99152277	0	0	0	0	0	0	3
74	154	0	0.548810321	1.39287282	1.53871914	1.26251552	4.54022379	3.27770827	0	0	0	0	0	0	3
75	156	0	0.556226677	1.3984283	1.49251627	1.26251552	3.46869762	2.2061821	0	0	0	0	0	0	3
76	157	0	0.563643032	1.38781385	1.49378791	1.26251552	3.46869762	2.2061821	0	0	0	0	0	0	3
77	159	0	0.571059388	1.3893297	1.46320897	1.26251552	2.39166446	1.12914894	0	0	0	0	0	0	3
78	161	0	0.578475744	1.39057943	1.46355326	1.26251552	2.39166446	1.12914894	0	0	0	0	0	0	3
79	163	0	0.585892099	1.39475123	1.44889277	1.26251552	2.16433515	0.901819627	0	0	0	0	0	0	3
80	165	0	0.593308455	1.39491378	1.44306221	1.26251552	2.16433515	0.901819627	0	0	0	0	0	0	3
81	167	0	0.600724811	1.39918536	1.43181	1.26251552	2.02234044	0.759824924	0	0	0	0	0	0	3
82	168	0	0.608141166	1.40521474	1.42322139	1.26251552	2.02234044	0.759824924	0	0	0	0	0	0	3
83	170	0	0.615557522	1.41850455	1.41434145	1.26251552	1.99638598	0.73387046	0	0	0	0	0	0	3
84	172	0	0.622973878	1.42018171	1.40586786	1.26251552	1.93346336	0.670947841	0	0	0	0	0	0	3
85	174	0	0.630390233	1.42860852	1.39844352	1.26251552	1.9069456	0.644430082	0	0	0	0	0	0	3
86	176	0	0.637806589	1.41638673	1.39122942	1.26251552	1.84376522	0.581249703	0	0	0	0	0	0	3
87	178	0	0.645222945	1.41768184	1.38496349	1.26251552	1.81254769	0.550032167	0	0	0	0	0	0	3
