Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	14	0	0.00741635569	1.70738781	1.70738781	1.70738781	1.70738781	0	0	0	0	0	0	0	3
2	16	0	0.0148327114	0.783294074	1.24534094	0.783294074	1.70738781	0.462046868	0	0	0	0	0	0	3
3	18	0	0.0222490671	2.33612679	1.60893622	0.783294074	2.33612679	0.462046868	0	0	0	0	0	0	3
4	20	0	0.0296654227	9.68959832	3.62910175	0.783294074	9.68959832	2.38376081	0	0	0	0	0	0	3
5	22	0	0.0370817784	3.60237467	3.62375633	0.783294074	9.68959832	2.38376081	0	0	0	0	0	0	3
6	25	0	0.0444981341	-3.02143852	2.51622386	-3.02143852	9.68959832	2.38376081	0	0	0	0	0	0	3
7	27	0	0.0519144898	4.03779768	2.73359155	-3.02143852	9.68959832	2.38376081	0	0	0	0	0	0	3
8	28	0	0.0593308455	2.88826262	2.75292543	-3.02143852	9.68959832	2.38376081	0	0	0	0	0	0	3
9	30	0	0.0667472012	5.98234603	3.11174994	-3.02143852	9.68959832	2.38376081	0	0	0	0	0	0	3
10	32	0	0.0741635569	4.79819819	3.28039477	-3.02143852	9.68959832	2.38376081	0	0	0	0	0	0	3
11	34	0	0.0815799126	6.70920518	3.5921048	-3.02143852	9.68959832	2.38376081	0	0	0	0	0	0	3
12	36	0	0.0889962682	6.49330026	3.83387109	-3.02143852	9.68959832	2.58853015	0	0	0	0	0	0	3
13	38	0	0.0964126239	7.44701939	4.11180558	-3.02143852	9.68959832	2.86646463	0	0	0	0	0	0	3
14	40	0	0.10382898	7.39039719	4.34599069	-3.02143852	9.68959832	3.10064975	0	0	0	0	0	0	3
15	42	0	0.111245335	8.3974231	4.61608619	-3.02143852	9.68959832	3.37074524	0	0	0	0	0	0	3
16	44	0	0.118661691	8.34313114	4.8490265	-3.02143852	9.68959832	3.60368555	0	0	0	0	0	0	3
17	46	0	0.126078047	9.28345864	5.10987545	-3.02143852	9.68959832	3.8645345	0	0	0	0	0	0	3
18	48	0	0.133494402	9.51459106	5.35458187	-3.02143852	9.68959832	4.10924093	0	0	0	0	0	0	3
19	50	0	0.140910758	10.3371537	5.61682249	-3.02143852	10.3371537	4.37148155	0	0	0	0	0	0	3
20	51	0	0.148327114	10.640122	5.86798747	-3.02143852	10.640122	4.62264653	0	0	0	0	0	0	3
21	53	0	0.155743469	11.5992331	6.14090393	-3.02143852	11.5992331	4.89556298	0	0	0	0	0	0	3
22	56	0	0.163159825	12.4028644	6.42553849	-3.02143852	12.4028644	5.18019755	0	0	0	0	0	0	3
23	58	0	0.170576181	13.1305912	6.71706252	-3.02143852	13.1305912	5.47172158	0	0	0	0	0	0	3
24	60	0	0.177992536	13.5566656	7.00204598	-3.02143852	13.5566656	5.75670504	0	0	0	0	0	0	3
25	62	0	0.185408892	14.1868012	7.28943619	-3.02143852	14.1868012	6.04409525	0	0	0	0	0	0	3
26	64	0	0.192825248	14.9138459	7.58268272	-3.02143852	14.9138459	6.33734178	0	0	0	0	0	0	3
27	66	0	0.200241604	15.3908013	7.8718723	-3.02143852	15.3908013	6.62653136	0	0	0	0	0	0	3
28	68	0	0.207657959	15.8905096	8.1582522	-3.02143852	15.8905096	6.91291126	0	0	0	0	0	0	3
29	70	0	0.215074315	16.3803913	8.44177424	-3.02143852	16.3803913	7.1964333	0	0	0	0	0	0	3
30	71	0	0.222490671	16.9817596	8.72644042	-3.02143852	16.9817596	7.48109948	0	0	0	0	0	0	3
31	73	0	0.229907026	17.4979213	9.00939141	-3.02143852	17.4979213	7.76405047	0	0	0	0	0	0	3
32	75	0	0.237323382	17.9909549	9.29006527	-3.02143852	17.9909549	8.04472433	0	0	0	0	0	0	3
33	77	0	0.244739738	18.2719584	9.56224385	-3.02143852	18.2719584	8.31690291	0	0	0	0	0	0	3
34	79	0	0.252156093	18.7933704	9.83374757	-3.02143852	18.7933704	8.58840663	0	0	0	0	0	0	3
35	81	0	0.259572449	19.2660962	10.1032432	-3.02143852	19.2660962	8.85790231	0	0	0	0	0	0	3
36	83	0	0.266988805	20.0589476	10.3797906	-3.02143852	20.0589476	9.13444965	0	0	0	0	0	0	3
37	84	0	0.27440516	20.5639422	10.6550379	-3.02143852	20.5639422	9.40969699	0	0	0	0	0	0	3
38	86	0	0.281821516	20.9242667	10.9252808	-3.02143852	20.9242667	9.67993985	0	0	0	0	0	0	3
39	88	0	0.289237872	21.2090455	11.1889671	-3.02143852	21.2090455	9.94362613	0	0	0	0	0	0	3
40	90	0	0.296654227	21.4492287	11.4454736	-3.02143852	21.4492287	10.2001327	0	0	0	0	0	0	3
41	92	0	0.304070583	21.6448186	11.6942381	-3.02143852	21.6448186	10.4488972	0	0	0	0	0	0	3
42	94	0	0.311486939	22.0869679	11.9416841	-3.02143852	22.0869679	10.6963431	0	0	0	0	0	0	3
43	96	0	0.318903295	22.0502827	12.1767678	-3.02143852	22.0869679	10.9314268	0	0	0	0	0	0	3
44	98	0	0.32631965	22.2384643	12.4054427	-3.02143852	22.2384643	11.1601017	0	0	0	0	0	0	3
45	100	0	0.333736006	21.8988327	12.6164069	-3.02143852	22.2384643	11.371066	0	0	0	0	0	0	3
46	102	0	0.341152362	22.3665541	12.8283666	-3.02143852	22.3665541	11.5830257	0	0	0	0	0	0	3
47	104	0	0.348568717	21.8136942	13.0195438	-3.02143852	22.3665541	11.7742029	0	0	0	0	0	0	3
