220	0	0
217.85709	0.332398	0
213.581258	1.097096	0
208.643578	2.061928	0
203.49395	3.108996	0
198.28039	4.178834	0
193.077896	5.239168	0
187.898788	6.275214	0
182.7353	7.27881	0
177.577928	8.245798	0
172.42027	9.174044	0
167.259158	10.06236	0
162.092722	10.910372	0
156.918564	11.718278	0
151.736046	12.486914	0
146.54761	13.216412	0
141.355148	13.906244	0
136.158066	14.556102	0
130.956518	15.165876	0
125.753298	15.734752	0
120.551024	16.26086	0
115.350048	16.742374	0
110.150062	17.177622	0
104.951704	17.564756	0
99.756404	17.901554	0
94.566318	18.18553	0
89.383426	18.413516	0
84.208586	18.582168	0
79.042964	18.687922	0
73.889684	18.72695	0
68.753168	18.694258	0
63.6372	18.584236	0
58.545432	18.39057	0
53.482418	18.10633	0
48.458432	17.723068	0
43.490018	17.231368	0
38.581378	16.617656	0
33.728266	15.86992	0
28.95827	14.981758	0
24.323442	13.941136	0
19.86655	12.730828	0
15.60812	11.32857	0
11.637208	9.746792	0
8.13351	8.044432	0
5.32466	6.36482	0
3.33256	4.877004	0
2.012626	3.63407	0
1.164372	2.622664	0
0.61897	1.775818	0
0.2684	1.02553	0
0.06149	0.350614	0
0	0	0
