280	0	0
279.777925	0.018	0
279.112825	0.07155	0
278.0074	0.159975	0
276.4657	0.2826	0
274.4938	0.437625	0
272.0998	0.6237	0
269.29315	0.8388	0
266.084425	1.08045	0
262.4869	1.3464	0
258.5143	1.63395	0
254.182825	1.940625	0
249.5089	2.263275	0
244.51165	2.599425	0
239.2102	2.946375	0
233.625925	3.30075	0
227.780425	3.660075	0
221.697325	4.0212	0
215.40025	4.3812	0
208.91395	4.73715	0
202.2643	5.086125	0
195.477625	5.424525	0
188.580475	5.7492	0
181.600075	6.057225	0
174.563875	6.34455	0
167.5	6.608025	0
160.436125	6.84405	0
153.399925	7.049025	0
146.419525	7.2198	0
139.522375	7.352775	0
132.7357	7.445025	0
126.08605	7.49385	0
119.59975	7.496775	0
113.302675	7.452	0
107.219575	7.358175	0
101.374075	7.2144	0
95.7898	7.020225	0
90.48835	6.7761	0
85.4911	6.48315	0
80.817175	6.1425	0
76.4857	5.7564	0
72.5131	5.3271	0
68.915575	4.857525	0
65.70685	4.3506	0
62.9002	3.80925	0
60.5062	3.23685	0
58.5343	2.6361	0
56.9926	2.009925	0
55.887175	1.360575	0
55.222075	0.690075	0
55	0	0
