Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	14	0	0.0071108881	112.890508	112.890508	112.890508	112.890508	0	0	0	0	0	0	0	3
2	17	0	0.0142217762	4.93891801	58.9147128	4.93891801	112.890508	53.9757948	0	0	0	0	0	0	3
3	19	0	0.0213326643	6.93713869	41.5888548	4.93891801	112.890508	71.3016529	0	0	0	0	0	0	3
4	21	0	0.0284435524	-1.96083179	30.7014331	-1.96083179	112.890508	82.1890745	0	0	0	0	0	0	3
5	23	0	0.0355544405	5.1421874	25.589584	-1.96083179	112.890508	87.3009237	0	0	0	0	0	0	3
6	26	0	0.0426653286	0.112728915	21.3434415	-1.96083179	112.890508	91.5470662	0	0	0	0	0	0	3
7	28	0	0.0497762167	3.60504745	18.8093852	-1.96083179	112.890508	94.0811225	0	0	0	0	0	0	3
8	30	0	0.0568871048	0.769462708	16.5543949	-1.96083179	112.890508	96.3361128	0	0	0	0	0	0	3
9	32	0	0.0639979929	3.00247159	15.0486256	-1.96083179	112.890508	97.841882	0	0	0	0	0	0	3
10	34	0	0.071108881	1.12620953	13.656384	-1.96083179	112.890508	99.2341236	0	0	0	0	0	0	3
11	36	0	0.0782197691	2.41334453	12.6342895	-1.96083179	112.890508	100.256218	0	0	0	0	0	0	3
12	38	0	0.0853306571	1.46718192	11.7036972	-1.96083179	112.890508	101.18681	0	0	0	0	0	0	3
13	41	0	0.0924415452	2.18557456	10.9715339	-1.96083179	112.890508	101.918974	0	0	0	0	0	0	3
14	43	0	0.0995524333	1.69484564	10.3089133	-1.96083179	112.890508	102.581594	0	0	0	0	0	0	3
15	45	0	0.106663321	2.02349355	9.75655202	-1.96083179	112.890508	103.133956	0	0	0	0	0	0	3
16	47	0	0.11377421	1.84713638	9.26221355	-1.96083179	112.890508	103.628294	0	0	0	0	0	0	3
17	49	0	0.120885098	1.9271804	8.83074101	-1.96083179	112.890508	104.059767	0	0	0	0	0	0	3
18	51	0	0.127995986	1.89199025	8.44525486	-1.96083179	112.890508	104.445253	0	0	0	0	0	0	3
19	53	0	0.135106874	1.87443178	8.09942206	-1.96083179	112.890508	104.791086	0	0	0	0	0	0	3
20	55	0	0.142217762	1.86834938	7.78786843	-1.96083179	112.890508	105.102639	0	0	0	0	0	0	3
21	57	0	0.14932865	1.82178055	7.503769	-1.96083179	112.890508	105.386739	0	0	0	0	0	0	3
22	59	0	0.156439538	1.79453072	7.24425817	-1.96083179	112.890508	105.646249	0	0	0	0	0	0	3
23	61	0	0.163550426	1.76898296	7.00620273	-1.96083179	112.890508	105.884305	0	0	0	0	0	0	3
24	63	0	0.170661314	1.7468496	6.78706302	-1.96083179	112.890508	106.103445	0	0	0	0	0	0	3
25	65	0	0.177772202	1.73313743	6.58490599	-1.96083179	112.890508	106.305602	0	0	0	0	0	0	3
26	67	0	0.18488309	1.6927505	6.39674617	-1.96083179	112.890508	106.493761	0	0	0	0	0	0	3
27	69	0	0.191993979	1.68257998	6.22214742	-1.96083179	112.890508	106.66836	0	0	0	0	0	0	3
28	71	0	0.199104867	1.67225919	6.05965141	-1.96083179	112.890508	106.830856	0	0	0	0	0	0	3
29	73	0	0.206215755	1.66845773	5.90823094	-1.96083179	112.890508	106.982277	0	0	0	0	0	0	3
30	75	0	0.213326643	1.66297241	5.76672232	-1.96083179	112.890508	107.123785	0	0	0	0	0	0	3
31	77	0	0.220437531	1.64136763	5.63364636	-1.96083179	112.890508	107.256861	0	0	0	0	0	0	3
32	79	0	0.227548419	1.6327425	5.50861812	-1.96083179	112.890508	107.38189	0	0	0	0	0	0	3
33	82	0	0.234659307	1.62707041	5.39099546	-1.96083179	112.890508	107.499512	0	0	0	0	0	0	3
34	84	0	0.241770195	1.62292856	5.28016996	-1.96083179	112.890508	107.610338	0	0	0	0	0	0	3
35	86	0	0.248881083	1.61925495	5.17557239	-1.96083179	112.890508	107.714935	0	0	0	0	0	0	3
36	88	0	0.255991971	1.60092663	5.07627668	-1.96083179	112.890508	107.814231	0	0	0	0	0	0	3
37	90	0	0.26310286	1.61042472	4.982605	-1.96083179	112.890508	107.907903	0	0	0	0	0	0	3
38	92	0	0.270213748	1.62078773	4.89413613	-1.96083179	112.890508	107.996372	0	0	0	0	0	0	3
39	94	0	0.277324636	1.63294122	4.81051574	-1.96083179	112.890508	108.079992	0	0	0	0	0	0	3
40	96	0	0.284435524	1.64351456	4.73134071	-1.96083179	112.890508	108.159167	0	0	0	0	0	0	3
41	99	0	0.291546412	1.63508313	4.65582224	-1.96083179	112.890508	108.234685	0	0	0	0	0	0	3
42	101	0	0.2986573	1.63832828	4.58397714	-1.96083179	112.890508	108.306531	0	0	0	0	0	0	3
43	103	0	0.305768188	1.64352849	4.51559461	-1.96083179	112.890508	108.374913	0	0	0	0	0	0	3
44	105	0	0.312879076	1.64737604	4.45040783	-1.96083179	112.890508	108.4401	0	0	0	0	0	0	3
45	107	0	0.319989964	1.65236173	4.38822903	-1.96083179	112.890508	108.502279	0	0	0	0	0	0	3
46	110	0	0.327100852	1.63383179	4.32835083	-1.96083179	112.890508	108.562157	0	0	0	0	0	0	3
47	112	0	0.33421174	1.62921521	4.27092241	-1.96083179	112.890508	108.619585	0	0	0	0	0	0	3
48	114	0	0.341322629	1.62382678	4.21577458	-1.96083179	112.890508	108.674733	0	0	0	0	0	0	3
49	116	0	0.348433517	1.62173098	4.16283492	-1.96083179	112.890508	108.727673	0	0	0	0	0	0	3
50	118	0	0.355544405	1.61775299	4.11193328	-1.96083179	112.890508	108.778574	0	0	0	0	0	0	3
51	120	0	0.362655293	1.60317217	4.06274188	-1.96083179	112.890508	108.827766	0	0	0	0	0	0	3
52	122	0	0.369766181	1.60519454	4.01548136	-1.96083179	112.890508	108.875026	0	0	0	0	0	0	3
53	124	0	0.376877069	1.61015307	3.97009781	-1.96083179	112.890508	108.92041	0	0	0	0	0	0	3
