Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	14	0	0.0071108881	-65.4537749	-65.4537749	-65.4537749	-65.4537749	0	0	0	0	0	0	0	3
2	17	0	0.0142217762	2.55204755	-31.4508637	-65.4537749	2.55204755	34.0029112	0	0	0	0	0	0	3
3	19	0	0.0213326643	7.25923649	-18.547497	-65.4537749	7.25923649	46.906278	0	0	0	0	0	0	3
4	21	0	0.0284435524	4.46925124	-12.7933099	-65.4537749	7.25923649	52.660465	0	0	0	0	0	0	3
5	23	0	0.0355544405	5.5441314	-9.12582165	-65.4537749	7.25923649	56.3279533	0	0	0	0	0	0	3
6	26	0	0.0426653286	5.76643467	-6.64377893	-65.4537749	7.25923649	58.809996	0	0	0	0	0	0	3
7	28	0	0.0497762167	3.09519362	-5.25249713	-65.4537749	7.25923649	60.2012778	0	0	0	0	0	0	3
8	30	0	0.0568871048	8.19195844	-3.57194019	-65.4537749	8.19195844	61.8818347	0	0	0	0	0	0	3
9	32	0	0.0639979929	0.0314717338	-3.17156109	-65.4537749	8.19195844	62.2822138	0	0	0	0	0	0	3
10	34	0	0.071108881	11.3383677	-1.72056821	-65.4537749	11.3383677	63.7332067	0	0	0	0	0	0	3
11	36	0	0.0782197691	-1.10319101	-1.66444301	-65.4537749	11.3383677	63.7893319	0	0	0	0	0	0	3
12	38	0	0.0853306571	11.6161265	-0.557728885	-65.4537749	11.6161265	64.896046	0	0	0	0	0	0	3
13	41	0	0.0924415452	-1.3841303	-0.621298224	-65.4537749	11.6161265	64.896046	0	0	0	0	0	0	3
14	43	0	0.0995524333	10.1605351	0.148832726	-65.4537749	11.6161265	65.6026076	0	0	0	0	0	0	3
15	45	0	0.106663321	0.529759423	0.174227839	-65.4537749	11.6161265	65.6280028	0	0	0	0	0	0	3
16	47	0	0.11377421	6.8394135	0.590801943	-65.4537749	11.6161265	66.0445769	0	0	0	0	0	0	3
17	49	0	0.120885098	4.15698528	0.800577434	-65.4537749	11.6161265	66.2543524	0	0	0	0	0	0	3
18	51	0	0.127995986	5.51375095	1.06242041	-65.4537749	11.6161265	66.5161953	0	0	0	0	0	0	3
19	53	0	0.135106874	5.07723306	1.27372634	-65.4537749	11.6161265	66.7275013	0	0	0	0	0	0	3
