Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	14	0	0.0071108881	287.500018	287.500018	287.500018	287.500018	0	0	0	0	0.17862	0	0	3
2	17	0	0.0142217762	287.500015	287.500016	287.500015	287.500018	1.42369555e-06	0	0	0	0.183341	0	0	3
3	19	0	0.0213326643	287.500015	287.500016	287.500015	287.500018	1.66411354e-06	0	0	0	0.183994	0	0	3
4	21	0	0.0284435524	287.500014	287.500015	287.500014	287.500018	2.04773653e-06	0	0	0	0.180354	0	0	3
5	23	0	0.0355544405	287.500014	287.500015	287.500014	287.500018	2.26282219e-06	0	0	0	0.180685	0	0	3
6	26	0	0.0426653286	287.500013	287.500015	287.500013	287.500018	2.58674351e-06	0	0	0	0.175522	0	0	3
7	28	0	0.0497762167	287.500013	287.500015	287.500013	287.500018	2.89408308e-06	0	0	0	0.176562	0	0	3
8	30	0	0.0568871048	287.500012	287.500014	287.500012	287.500018	3.23604831e-06	0	0	0	0.176401	0	0	3
9	32	0	0.0639979929	287.500011	287.500014	287.500011	287.500018	3.55975726e-06	0	0	0	0.177022	0	0	3
10	34	0	0.071108881	287.500011	287.500014	287.500011	287.500018	3.87502575e-06	0	0	0	0.176828	0	0	3
11	36	0	0.0782197691	287.500011	287.500013	287.500011	287.500018	4.13552863e-06	0	0	0	0.177896	0	0	3
12	38	0	0.0853306571	287.500011	287.500013	287.500011	287.500018	4.323469e-06	0	0	0	0.178795	0	0	3
13	41	0	0.0924415452	287.500012	287.500013	287.500011	287.500018	4.42373596e-06	0	0	0	0.183032	0	0	3
14	43	0	0.0995524333	287.500013	287.500013	287.500011	287.500018	4.42868253e-06	0	0	0	0.185681	0	0	3
15	45	0	0.106663321	287.500014	287.500013	287.500011	287.500018	4.42868253e-06	0	0	0	0.188264	0	0	3
16	47	0	0.11377421	287.500017	287.500013	287.500011	287.500018	4.42868253e-06	0	0	0	0.189752	0	0	3
17	49	0	0.120885098	287.50002	287.500014	287.500011	287.50002	4.42868253e-06	0	0	0	0.190728	0	0	3
18	51	0	0.127995986	287.500024	287.500014	287.500011	287.500024	4.42868253e-06	0	0	0	0.190077	0	0	3
19	53	0	0.135106874	287.500028	287.500015	287.500011	287.500028	4.42868253e-06	0	0	0	0.189507	0	0	3
20	55	0	0.142217762	287.500032	287.500016	287.500011	287.500032	4.42868253e-06	0	0	0	0.187894	0	0	3
21	57	0	0.14932865	287.500038	287.500017	287.500011	287.500038	4.42868253e-06	0	0	0	0.187493	0	0	3
22	59	0	0.156439538	287.500045	287.500018	287.500011	287.500045	5.21437926e-06	0	0	0	0.186206	0	0	3
23	61	0	0.163550426	287.500051	287.50002	287.500011	287.500051	6.65359619e-06	0	0	0	0.185723	0	0	3
24	63	0	0.170661314	287.500058	287.500021	287.500011	287.500058	8.23722951e-06	0	0	0	0.184913	0	0	3
25	65	0	0.177772202	287.500064	287.500023	287.500011	287.500064	9.9416348e-06	0	0	0	0.18449	0	0	3
26	67	0	0.18488309	287.500073	287.500025	287.500011	287.500073	1.18544878e-05	0	0	0	0.186878	0	0	3
27	69	0	0.191993979	287.500081	287.500027	287.500011	287.500081	1.39443509e-05	0	0	0	0.18686	0	0	3
28	71	0	0.199104867	287.50009	287.500029	287.500011	287.50009	1.6190766e-05	0	0	0	0.186992	0	0	3
29	73	0	0.206215755	287.500099	287.500032	287.500011	287.500099	1.85821248e-05	0	0	0	0.187832	0	0	3
30	75	0	0.213326643	287.500108	287.500034	287.500011	287.500108	2.11117022e-05	0	0	0	0.187805	0	0	3
31	77	0	0.220437531	287.500122	287.500037	287.500011	287.500122	2.39316894e-05	0	0	0	0.188381	0	0	3
32	79	0	0.227548419	287.500136	287.50004	287.500011	287.500136	2.70138942e-05	0	0	0	0.189011	0	0	3
33	82	0	0.234659307	287.500149	287.500043	287.500011	287.500149	3.03112093e-05	0	0	0	0.189532	0	0	3
34	84	0	0.241770195	287.500161	287.500047	287.500011	287.500161	3.37571227e-05	0	0	0	0.189972	0	0	3
35	86	0	0.248881083	287.50017	287.50005	287.500011	287.50017	3.72707699e-05	0	0	0	0.190301	0	0	3
36	88	0	0.255991971	287.500177	287.500054	287.500011	287.500177	4.07911085e-05	0	0	0	0.190333	0	0	3
37	90	0	0.26310286	287.500178	287.500057	287.500011	287.500178	4.41439356e-05	0	0	0	0.190698	0	0	3
38	92	0	0.270213748	287.500174	287.50006	287.500011	287.500178	4.72114279e-05	0	0	0	0.191081	0	0	3
39	94	0	0.277324636	287.500167	287.500063	287.500011	287.500178	4.99467793e-05	0	0	0	0.191413	0	0	3
40	96	0	0.284435524	287.50016	287.500065	287.500011	287.500178	5.23631624e-05	0	0	0	0.191767	0	0	3
41	99	0	0.291546412	287.500152	287.500068	287.500011	287.500178	5.44734147e-05	0	0	0	0.192122	0	0	3
42	101	0	0.2986573	287.500149	287.500069	287.500011	287.500178	5.64023289e-05	0	0	0	0.192488	0	0	3
43	103	0	0.305768188	287.50015	287.500071	287.500011	287.500178	5.82652271e-05	0	0	0	0.192828	0	0	3
44	105	0	0.312879076	287.500154	287.500073	287.500011	287.500178	6.01416473e-05	0	0	0	0.19328	0	0	3
45	107	0	0.319989964	287.50016	287.500075	287.500011	287.500178	6.20708611e-05	0	0	0	0.193627	0	0	3
46	110	0	0.327100852	287.500168	287.500077	287.500011	287.500178	6.4090723e-05	0	0	0	0.194366	0	0	3
47	112	0	0.33421174	287.500176	287.500079	287.500011	287.500178	6.61833708e-05	0	0	0	0.194743	0	0	3
48	114	0	0.341322629	287.500182	287.500081	287.500011	287.500182	6.83261253e-05	0	0	0	0.195143	0	0	3
49	116	0	0.348433517	287.500188	287.500084	287.500011	287.500188	7.04962848e-05	0	0	0	0.195672	0	0	3
50	118	0	0.355544405	287.500192	287.500086	287.500011	287.500192	7.26720983e-05	0	0	0	0.196058	0	0	3
51	120	0	0.362655293	287.500196	287.500088	287.500011	287.500196	7.48287289e-05	0	0	0	0.196245	0	0	3
52	122	0	0.369766181	287.500198	287.50009	287.500011	287.500198	7.69541976e-05	0	0	0	0.196462	0	0	3
53	124	0	0.376877069	287.500201	287.500092	287.500011	287.500201	7.90398487e-05	0	0	0	0.196579	0	0	3
54	126	0	0.383987957	287.500202	287.500094	287.500011	287.500202	8.10771025e-05	0	0	0	0.196796	0	0	3
55	128	0	0.391098845	287.500203	287.500096	287.500011	287.500203	8.30609571e-05	0	0	0	0.196785	0	0	3
56	130	0	0.398209733	287.500205	287.500098	287.500011	287.500205	8.5005491e-05	0	0	0	0.196671	0	0	3
57	132	0	0.405320621	287.500207	287.5001	287.500011	287.500207	8.69097206e-05	0	0	0	0.196506	0	0	3
58	135	0	0.41243151	287.500208	287.500102	287.500011	287.500208	8.87733742e-05	0	0	0	0.19628	0	0	3
59	137	0	0.419542398	287.500209	287.500104	287.500011	287.500209	9.05978115e-05	0	0	0	0.196073	0	0	3
60	139	0	0.426653286	287.500211	287.500105	287.500011	287.500211	9.23843406e-05	0	0	0	0.195786	0	0	3
61	141	0	0.433764174	287.500213	287.500107	287.500011	287.500213	9.41413378e-05	0	0	0	0.195314	0	0	3
62	143	0	0.440875062	287.500214	287.500109	287.500011	287.500214	9.58670482e-05	0	0	0	0.194866	0	0	3
63	145	0	0.44798595	287.500216	287.500111	287.500011	287.500216	9.75623733e-05	0	0	0	0.194531	0	0	3
64	147	0	0.455096838	287.500217	287.500112	287.500011	287.500217	9.92291378e-05	0	0	0	0.1942	0	0	3
65	149	0	0.462207726	287.500219	287.500114	287.500011	287.500219	0.000100868692	0	0	0	0.193923	0	0	3
66	151	0	0.469318614	287.500221	287.500116	287.500011	287.500221	0.000102489616	0	0	0	0.193495	0	0	3
67	153	0	0.476429502	287.500222	287.500117	287.500011	287.500222	0.000104084996	0	0	0	0.193294	0	0	3
68	155	0	0.48354039	287.500224	287.500119	287.500011	287.500224	0.000105649725	0	0	0	0.193229	0	0	3
69	157	0	0.490651279	287.500224	287.50012	287.500011	287.500224	0.000107180245	0	0	0	0.193009	0	0	3
70	159	0	0.497762167	287.500225	287.500122	287.500011	287.500225	0.000108672985	0	0	0	0.192891	0	0	3
