Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	14	0	0.0071108881	0	0	0	0	0	0	0	0	0	0	0	3
2	17	0	0.0142217762	0	0	0	0	0	0	0	0	0	0	0	3
3	19	0	0.0213326643	0	0	0	0	0	0	0	0	0	0	0	3
4	21	0	0.0284435524	0	0	0	0	0	0	0	0	0	0	0	3
5	23	0	0.0355544405	0	0	0	0	0	0	0	0	0	0	0	3
6	26	0	0.0426653286	0	0	0	0	0	0	0	0	0	0	0	3
7	28	0	0.0497762167	0	0	0	0	0	0	0	0	0	0	0	3
8	30	0	0.0568871048	0	0	0	0	0	0	0	0	0	0	0	3
9	32	0	0.0639979929	0	0	0	0	0	0	0	0	0	0	0	3
10	34	0	0.071108881	0	0	0	0	0	0	0	0	0	0	0	3
11	36	0	0.0782197691	0	0	0	0	0	0	0	0	0	0	0	3
12	38	0	0.0853306571	0	0	0	0	0	0	0	0	0	0	0	3
13	41	0	0.0924415452	0	0	0	0	0	0	0	0	0	0	0	3
14	43	0	0.0995524333	0	0	0	0	0	0	0	0	0	0	0	3
15	45	0	0.106663321	0	0	0	0	0	0	0	0	0	0	0	3
16	47	0	0.11377421	0	0	0	0	0	0	0	0	0	0	0	3
17	49	0	0.120885098	0	0	0	0	0	0	0	0	0	0	0	3
18	51	0	0.127995986	0	0	0	0	0	0	0	0	0	0	0	3
19	53	0	0.135106874	0	0	0	0	0	0	0	0	0	0	0	3
20	55	0	0.142217762	0	0	0	0	0	0	0	0	0	0	0	3
21	57	0	0.14932865	0	0	0	0	0	0	0	0	0	0	0	3
22	59	0	0.156439538	0	0	0	0	0	0	0	0	0	0	0	3
23	61	0	0.163550426	0	0	0	0	0	0	0	0	0	0	0	3
24	63	0	0.170661314	0	0	0	0	0	0	0	0	0	0	0	3
25	65	0	0.177772202	0	0	0	0	0	0	0	0	0	0	0	3
26	67	0	0.18488309	0	0	0	0	0	0	0	0	0	0	0	3
27	69	0	0.191993979	0	0	0	0	0	0	0	0	0	0	0	3
28	71	0	0.199104867	0	0	0	0	0	0	0	0	0	0	0	3
29	73	0	0.206215755	0	0	0	0	0	0	0	0	0	0	0	3
30	75	0	0.213326643	0	0	0	0	0	0	0	0	0	0	0	3
31	77	0	0.220437531	0	0	0	0	0	0	0	0	0	0	0	3
32	79	0	0.227548419	0	0	0	0	0	0	0	0	0	0	0	3
33	82	0	0.234659307	0	0	0	0	0	0	0	0	0	0	0	3
34	84	0	0.241770195	0	0	0	0	0	0	0	0	0	0	0	3
35	86	0	0.248881083	0	0	0	0	0	0	0	0	0	0	0	3
36	88	0	0.255991971	0	0	0	0	0	0	0	0	0	0	0	3
37	90	0	0.26310286	0	0	0	0	0	0	0	0	0	0	0	3
38	92	0	0.270213748	0	0	0	0	0	0	0	0	0	0	0	3
39	94	0	0.277324636	0	0	0	0	0	0	0	0	0	0	0	3
40	96	0	0.284435524	0	0	0	0	0	0	0	0	0	0	0	3
41	99	0	0.291546412	0	0	0	0	0	0	0	0	0	0	0	3
42	101	0	0.2986573	0	0	0	0	0	0	0	0	0	0	0	3
43	103	0	0.305768188	0	0	0	0	0	0	0	0	0	0	0	3
44	105	0	0.312879076	0	0	0	0	0	0	0	0	0	0	0	3
45	107	0	0.319989964	0	0	0	0	0	0	0	0	0	0	0	3
46	110	0	0.327100852	0	0	0	0	0	0	0	0	0	0	0	3
47	112	0	0.33421174	0	0	0	0	0	0	0	0	0	0	0	3
48	114	0	0.341322629	0	0	0	0	0	0	0	0	0	0	0	3
49	116	0	0.348433517	0	0	0	0	0	0	0	0	0	0	0	3
50	118	0	0.355544405	0	0	0	0	0	0	0	0	0	0	0	3
51	120	0	0.362655293	0	0	0	0	0	0	0	0	0	0	0	3
52	122	0	0.369766181	0	0	0	0	0	0	0	0	0	0	0	3
53	124	0	0.376877069	0	0	0	0	0	0	0	0	0	0	0	3
54	126	0	0.383987957	0	0	0	0	0	0	0	0	0	0	0	3
55	128	0	0.391098845	0	0	0	0	0	0	0	0	0	0	0	3
56	130	0	0.398209733	0	0	0	0	0	0	0	0	0	0	0	3
57	132	0	0.405320621	0	0	0	0	0	0	0	0	0	0	0	3
58	135	0	0.41243151	0	0	0	0	0	0	0	0	0	0	0	3
59	137	0	0.419542398	0	0	0	0	0	0	0	0	0	0	0	3
60	139	0	0.426653286	0	0	0	0	0	0	0	0	0	0	0	3
61	141	0	0.433764174	0	0	0	0	0	0	0	0	0	0	0	3
62	143	0	0.440875062	0	0	0	0	0	0	0	0	0	0	0	3
63	145	0	0.44798595	0	0	0	0	0	0	0	0	0	0	0	3
64	147	0	0.455096838	0	0	0	0	0	0	0	0	0	0	0	3
65	149	0	0.462207726	0	0	0	0	0	0	0	0	0	0	0	3
66	151	0	0.469318614	0	0	0	0	0	0	0	0	0	0	0	3
67	153	0	0.476429502	0	0	0	0	0	0	0	0	0	0	0	3
68	155	0	0.48354039	0	0	0	0	0	0	0	0	0	0	0	3
69	157	0	0.490651279	0	0	0	0	0	0	0	0	0	0	0	3
70	159	0	0.497762167	0	0	0	0	0	0	0	0	0	0	0	3
71	162	0	0.504873055	0	0	0	0	0	0	0	0	0	0	0	3
72	164	0	0.511983943	0	0	0	0	0	0	0	0	0	0	0	3
73	166	0	0.519094831	0	0	0	0	0	0	0	0	0	0	0	3
74	168	0	0.526205719	0	0	0	0	0	0	0	0	0	0	0	3
75	170	0	0.533316607	0	0	0	0	0	0	0	0	0	0	0	3
76	172	0	0.540427495	0	0	0	0	0	0	0	0	0	0	0	3
77	174	0	0.547538383	0	0	0	0	0	0	0	0	0	0	0	3
78	176	0	0.554649271	0	0	0	0	0	0	0	0	0	0	0	3
79	178	0	0.56176016	0	0	0	0	0	0	0	0	0	0	0	3
80	180	0	0.568871048	0	0	0	0	0	0	0	0	0	0	0	3
81	182	0	0.575981936	0	0	0	0	0	0	0	0	0	0	0	3
82	184	0	0.583092824	0	0	0	0	0	0	0	0	0	0	0	3
83	186	0	0.590203712	0	0	0	0	0	0	0	0	0	0	0	3
84	188	0	0.5973146	0	0	0	0	0	0	0	0	0	0	0	3
85	190	0	0.604425488	0	0	0	0	0	0	0	0	0	0	0	3
86	193	0	0.611536376	0	0	0	0	0	0	0	0	0	0	0	3
87	195	0	0.618647264	0	0	0	0	0	0	0	0	0	0	0	3
88	197	0	0.625758152	0	0	0	0	0	0	0	0	0	0	0	3
89	199	0	0.632869041	0	0	0	0	0	0	0	0	0	0	0	3
90	201	0	0.639979929	0	0	0	0	0	0	0	0	0	0	0	3
91	203	0	0.647090817	0	0	0	0	0	0	0	0	0	0	0	3
92	205	0	0.654201705	0	0	0	0	0	0	0	0	0	0	0	3
93	207	0	0.661312593	0	0	0	0	0	0	0	0	0	0	0	3
94	209	0	0.668423481	0	0	0	0	0	0	0	0	0	0	0	3
95	211	0	0.675534369	0	0	0	0	0	0	0	0	0	0	0	3
96	213	0	0.682645257	0	0	0	0	0	0	0	0	0	0	0	3
97	215	0	0.689756145	0	0	0	0	0	0	0	0	0	0	0	3
98	217	0	0.696867033	0	0	0	0	0	0	0	0	0	0	0	3
99	219	0	0.703977921	0	0	0	0	0	0	0	0	0	0	0	3
100	221	0	0.71108881	0	0	0	0	0	0	0	0	0	0	0	3
101	226	0	0.718199698	0	0	0	0	0	0	0	0	0	0	0	3
102	228	0	0.725310586	0	0	0	0	0	0	0	0	0	0	0	3
103	230	0	0.732421474	0	0	0	0	0	0	0	0	0	0	0	3
104	232	0	0.739532362	0	0	0	0	0	0	0	0	0	0	0	3
105	234	0	0.74664325	0	0	0	0	0	0	0	0	0	0	0	3
106	236	0	0.753754138	0	0	0	0	0	0	0	0	0	0	0	3
107	238	0	0.760865026	0	0	0	0	0	0	0	0	0	0	0	3
108	240	0	0.767975914	0	0	0	0	0	0	0	0	0	0	0	3
109	242	0	0.775086802	0	0	0	0	0	0	0	0	0	0	0	3
110	244	0	0.782197691	0	0	0	0	0	0	0	0	0	0	0	3
111	246	0	0.789308579	0	0	0	0	0	0	0	0	0	0	0	3
112	248	0	0.796419467	0	0	0	0	0	0	0	0	0	0	0	3
113	250	0	0.803530355	0	0	0	0	0	0	0	0	0	0	0	3
114	252	0	0.810641243	0	0	0	0	0	0	0	0	0	0	0	3
115	254	0	0.817752131	0	0	0	0	0	0	0	0	0	0	0	3
116	256	0	0.824863019	0	0	0	0	0	0	0	0	0	0	0	3
117	258	0	0.831973907	0	0	0	0	0	0	0	0	0	0	0	3
