Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	11	0	0.00783285131	90.663211	90.663211	90.663211	90.663211	0	0	0	0	0	0	0	3
2	13	0	0.0156657026	6.58761565	48.6254133	6.58761565	90.663211	42.0377977	0	0	0	0	0	0	3
3	15	0	0.0234985539	5.90458508	34.3851372	5.90458508	90.663211	56.2780738	0	0	0	0	0	0	3
4	17	0	0.0313314053	-0.622378778	25.6332582	-0.622378778	90.663211	65.0299528	0	0	0	0	0	0	3
5	19	0	0.0391642566	3.98367749	21.3033421	-0.622378778	90.663211	69.3598689	0	0	0	0	0	0	3
6	20	0	0.0469971079	0.830293759	17.8911674	-0.622378778	90.663211	72.7720436	0	0	0	0	0	0	3
7	22	0	0.0548299592	2.82521821	15.7388889	-0.622378778	90.663211	74.9243221	0	0	0	0	0	0	3
8	24	0	0.0626628105	1.31007286	13.9352869	-0.622378778	90.663211	76.7279241	0	0	0	0	0	0	3
9	25	0	0.0704956618	2.33280103	12.6461218	-0.622378778	90.663211	78.0170892	0	0	0	0	0	0	3
10	27	0	0.0783285131	1.58196548	11.5397062	-0.622378778	90.663211	79.1235048	0	0	0	0	0	0	3
11	28	0	0.0861613645	1.87502016	10.6610984	-0.622378778	90.663211	80.0021127	0	0	0	0	0	0	3
12	30	0	0.0939942158	1.6868624	9.91324536	-0.622378778	90.663211	80.7499657	0	0	0	0	0	0	3
13	31	0	0.101827067	1.72536803	9.28340864	-0.622378778	90.663211	81.3798024	0	0	0	0	0	0	3
14	33	0	0.109659918	1.70548923	8.74212869	-0.622378778	90.663211	81.9210823	0	0	0	0	0	0	3
15	34	0	0.11749277	1.66859019	8.27055945	-0.622378778	90.663211	82.3926516	0	0	0	0	0	0	3
16	36	0	0.125325621	1.67268164	7.85819209	-0.622378778	90.663211	82.8050189	0	0	0	0	0	0	3
17	38	0	0.133158472	1.62620892	7.49160484	-0.622378778	90.663211	83.1716062	0	0	0	0	0	0	3
18	39	0	0.140991324	1.60953816	7.16482336	-0.622378778	90.663211	83.4983877	0	0	0	0	0	0	3
19	40	0	0.148824175	1.58827848	6.871321	-0.622378778	90.663211	83.79189	0	0	0	0	0	0	3
20	42	0	0.156657026	1.56382154	6.60594603	-0.622378778	90.663211	84.057265	0	0	0	0	0	0	3
21	44	0	0.164489878	1.53819506	6.36462455	-0.622378778	90.663211	84.2985865	0	0	0	0	0	0	3
22	45	0	0.172322729	1.5287836	6.1448136	-0.622378778	90.663211	84.5183974	0	0	0	0	0	0	3
23	46	0	0.18015558	1.52594173	5.94399308	-0.622378778	90.663211	84.7192179	0	0	0	0	0	0	3
24	48	0	0.187988432	1.52280558	5.75977694	-0.622378778	90.663211	84.9034341	0	0	0	0	0	0	3
25	49	0	0.195821283	1.52123662	5.59023533	-0.622378778	90.663211	85.0729757	0	0	0	0	0	0	3
26	51	0	0.203654134	1.55438994	5.4350105	-0.622378778	90.663211	85.2282005	0	0	0	0	0	0	3
27	52	0	0.211486985	1.55171047	5.29118458	-0.622378778	90.663211	85.3720264	0	0	0	0	0	0	3
28	54	0	0.219319837	1.54182927	5.15727903	-0.622378778	90.663211	85.505932	0	0	0	0	0	0	3
29	55	0	0.227152688	1.53085623	5.03222997	-0.622378778	90.663211	85.630981	0	0	0	0	0	0	3
30	57	0	0.234985539	1.52280878	4.91524926	-0.622378778	90.663211	85.7479618	0	0	0	0	0	0	3
31	58	0	0.242818391	1.50338874	4.80518924	-0.622378778	90.663211	85.8580218	0	0	0	0	0	0	3
32	60	0	0.250651242	1.52063811	4.70254702	-0.622378778	90.663211	85.960664	0	0	0	0	0	0	3
33	62	0	0.258484093	1.54519281	4.60686962	-0.622378778	90.663211	86.0563414	0	0	0	0	0	0	3
34	63	0	0.266316945	1.57193012	4.51760669	-0.622378778	90.663211	86.1456043	0	0	0	0	0	0	3
35	65	0	0.274149796	1.59866911	4.43420848	-0.622378778	90.663211	86.2290025	0	0	0	0	0	0	3
36	66	0	0.281982647	1.59375846	4.35530709	-0.622378778	90.663211	86.3079039	0	0	0	0	0	0	3
37	68	0	0.289815499	1.60992943	4.28110769	-0.622378778	90.663211	86.3821033	0	0	0	0	0	0	3
38	69	0	0.29764835	1.6226311	4.21114778	-0.622378778	90.663211	86.4520632	0	0	0	0	0	0	3
39	71	0	0.305481201	1.63316769	4.14504573	-0.622378778	90.663211	86.5181653	0	0	0	0	0	0	3
40	72	0	0.313314053	1.64299894	4.08249456	-0.622378778	90.663211	86.5807165	0	0	0	0	0	0	3
41	74	0	0.321146904	1.62735636	4.02261314	-0.622378778	90.663211	86.6405979	0	0	0	0	0	0	3
42	76	0	0.328979755	1.63766651	3.9658287	-0.622378778	90.663211	86.6973823	0	0	0	0	0	0	3
43	77	0	0.336812606	1.64817974	3.91192988	-0.622378778	90.663211	86.7512811	0	0	0	0	0	0	3
44	79	0	0.344645458	1.65797733	3.86070369	-0.622378778	90.663211	86.8025073	0	0	0	0	0	0	3
45	80	0	0.352478309	1.66504955	3.81191137	-0.622378778	90.663211	86.8512996	0	0	0	0	0	0	3
46	82	0	0.36031116	1.63233635	3.76452931	-0.622378778	90.663211	86.8986817	0	0	0	0	0	0	3
47	84	0	0.368144012	1.63565401	3.71923409	-0.622378778	90.663211	86.9439769	0	0	0	0	0	0	3
48	85	0	0.375976863	1.64447471	3.67600994	-0.622378778	90.663211	86.9872011	0	0	0	0	0	0	3
49	87	0	0.383809714	1.65480372	3.63476083	-0.622378778	90.663211	87.0284502	0	0	0	0	0	0	3
50	88	0	0.391642566	1.66633846	3.59539238	-0.622378778	90.663211	87.0678186	0	0	0	0	0	0	3
51	90	0	0.399475417	1.68870566	3.55800637	-0.622378778	90.663211	87.1052046	0	0	0	0	0	0	3
52	92	0	0.407308268	1.71151261	3.52249687	-0.622378778	90.663211	87.1407141	0	0	0	0	0	0	3
53	93	0	0.41514112	1.73498358	3.48877021	-0.622378778	90.663211	87.1744408	0	0	0	0	0	0	3
54	95	0	0.422973971	1.7566802	3.45669447	-0.622378778	90.663211	87.2065165	0	0	0	0	0	0	3
55	96	0	0.430806822	1.77451204	3.42610933	-0.622378778	90.663211	87.2371017	0	0	0	0	0	0	3
56	98	0	0.438639674	1.76920581	3.39652177	-0.622378778	90.663211	87.2666892	0	0	0	0	0	0	3
57	100	0	0.446472525	1.77079357	3.36800022	-0.622378778	90.663211	87.2952108	0	0	0	0	0	0	3
58	101	0	0.454305376	1.7682254	3.3404179	-0.622378778	90.663211	87.3227931	0	0	0	0	0	0	3
59	103	0	0.462138228	1.76190663	3.31366347	-0.622378778	90.663211	87.3495475	0	0	0	0	0	0	3
60	104	0	0.469971079	1.75368826	3.28766388	-0.622378778	90.663211	87.3755471	0	0	0	0	0	0	3
61	106	0	0.47780393	1.72114832	3.2619833	-0.622378778	90.663211	87.4012277	0	0	0	0	0	0	3
62	107	0	0.485636781	1.70326849	3.23684274	-0.622378778	90.663211	87.4263683	0	0	0	0	0	0	3
63	109	0	0.493469633	1.68737071	3.21224794	-0.622378778	90.663211	87.4509631	0	0	0	0	0	0	3
64	111	0	0.501302484	1.67502201	3.18822879	-0.622378778	90.663211	87.4749822	0	0	0	0	0	0	3
65	112	0	0.509135335	1.66426518	1.79762026	-0.622378778	6.58761565	7.20999443	0	0	0	0	0	0	3
66	114	0	0.516968187	1.64161163	1.72033895	-0.622378778	5.90458508	6.52696385	0	0	0	0	0	0	3
67	115	0	0.524801038	1.63150937	1.65357214	-0.622378778	3.98367749	4.60605627	0	0	0	0	0	0	3
68	117	0	0.532633889	1.62490197	1.6886859	0.830293759	3.98367749	3.15338373	0	0	0	0	0	0	3
69	119	0	0.540466741	1.61895609	1.65173713	0.830293759	2.82521821	1.99492445	0	0	0	0	0	0	3
70	120	0	0.548299592	1.61511351	1.66399994	1.31007286	2.82521821	1.51514535	0	0	0	0	0	0	3
71	122	0	0.556132443	1.60785302	1.64497861	1.31007286	2.33280103	1.02272817	0	0	0	0	0	0	3
72	123	0	0.563965295	1.5983638	1.64948315	1.50338874	2.33280103	0.829412291	0	0	0	0	0	0	3
73	125	0	0.571798146	1.58811099	1.63784737	1.50338874	1.87502016	0.37163142	0	0	0	0	0	0	3
