Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	11	0	0.00783285131	-214.450001	-214.450001	-214.450001	-214.450001	0	0	0	0	0	0	0	3
2	13	0	0.0156657026	0.854617876	-106.797691	-214.450001	0.854617876	107.652309	0	0	0	0	0	0	3
3	15	0	0.0234985539	-4.02374362	-72.5397088	-214.450001	0.854617876	141.910292	0	0	0	0	0	0	3
4	17	0	0.0313314053	12.7234492	-51.2239193	-214.450001	12.7234492	163.226081	0	0	0	0	0	0	3
5	19	0	0.0391642566	-6.47034518	-42.2732045	-214.450001	12.7234492	172.176796	0	0	0	0	0	0	3
6	20	0	0.0469971079	9.14876754	-33.7028758	-214.450001	12.7234492	180.747125	0	0	0	0	0	0	3
7	22	0	0.0548299592	-5.00320675	-29.6029231	-214.450001	12.7234492	184.847078	0	0	0	0	0	0	3
8	24	0	0.0626628105	7.77438273	-24.9307599	-214.450001	12.7234492	189.519241	0	0	0	0	0	0	3
9	25	0	0.0704956618	-3.77141305	-22.5797213	-214.450001	12.7234492	191.870279	0	0	0	0	0	0	3
10	27	0	0.0783285131	6.63815519	-19.6579337	-214.450001	12.7234492	194.792067	0	0	0	0	0	0	3
11	28	0	0.0861613645	-3.27200476	-18.1683038	-214.450001	12.7234492	196.281697	0	0	0	0	0	0	3
12	30	0	0.0939942158	3.21416287	-16.3864316	-214.450001	12.7234492	198.063569	0	0	0	0	0	0	3
13	31	0	0.101827067	-1.32484149	-15.2278477	-214.450001	12.7234492	199.222153	0	0	0	0	0	0	3
14	33	0	0.109659918	0.753327872	-14.0863352	-214.450001	12.7234492	200.363665	0	0	0	0	0	0	3
15	34	0	0.11749277	-0.70980321	-13.1945664	-214.450001	12.7234492	201.255434	0	0	0	0	0	0	3
16	36	0	0.125325621	-0.224955499	-12.3839657	-214.450001	12.7234492	202.066035	0	0	0	0	0	0	3
17	38	0	0.133158472	0.136808642	-11.6474495	-214.450001	12.7234492	202.802551	0	0	0	0	0	0	3
18	39	0	0.140991324	-0.922638194	-11.0516267	-214.450001	12.7234492	203.398374	0	0	0	0	0	0	3
19	40	0	0.148824175	0.00343542738	-10.4697813	-214.450001	12.7234492	203.980219	0	0	0	0	0	0	3
20	42	0	0.156657026	-0.937701701	-9.99317734	-214.450001	12.7234492	204.456823	0	0	0	0	0	0	3
21	44	0	0.164489878	-0.490381216	-9.54066324	-214.450001	12.7234492	204.909337	0	0	0	0	0	0	3
22	45	0	0.172322729	-0.740612914	-9.14066095	-214.450001	12.7234492	205.30934	0	0	0	0	0	0	3
23	46	0	0.18015558	-0.566244674	-8.76786024	-214.450001	12.7234492	205.68214	0	0	0	0	0	0	3
24	48	0	0.187988432	-0.576465447	-8.42655213	-214.450001	12.7234492	206.023449	0	0	0	0	0	0	3
25	49	0	0.195821283	-0.475544429	-8.10851182	-214.450001	12.7234492	206.341489	0	0	0	0	0	0	3
26	51	0	0.203654134	-0.353582412	-7.8102453	-214.450001	12.7234492	206.639755	0	0	0	0	0	0	3
27	52	0	0.211486985	-0.229809166	-7.52948841	-214.450001	12.7234492	206.920512	0	0	0	0	0	0	3
28	54	0	0.219319837	-0.175837049	-7.266858	-214.450001	12.7234492	207.183143	0	0	0	0	0	0	3
29	55	0	0.227152688	-0.173403831	-7.02225614	-214.450001	12.7234492	207.427744	0	0	0	0	0	0	3
30	57	0	0.234985539	-0.179595409	-6.79416744	-214.450001	12.7234492	207.655833	0	0	0	0	0	0	3
31	58	0	0.242818391	-0.110696512	-6.57857161	-214.450001	12.7234492	207.871429	0	0	0	0	0	0	3
32	60	0	0.250651242	0.0568310164	-6.37121528	-214.450001	12.7234492	208.078785	0	0	0	0	0	0	3
33	62	0	0.258484093	0.248356893	-6.17062218	-214.450001	12.7234492	208.279378	0	0	0	0	0	0	3
34	63	0	0.266316945	0.46153054	-5.97555886	-214.450001	12.7234492	208.474442	0	0	0	0	0	0	3
35	65	0	0.274149796	0.695790336	-5.78494889	-214.450001	12.7234492	208.665052	0	0	0	0	0	0	3
