Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	11	0	0.00783285131	100128.933	100128.933	100128.933	100128.933	0	0	0	0	6778.98	0	0	3
2	13	0	0.0156657026	100125.893	100127.413	100125.893	100128.933	1.52037472	0	0	0	2167.23	0	0	3
3	15	0	0.0234985539	100126.057	100126.961	100125.893	100128.933	1.97222238	0	0	0	1506.38	0	0	3
4	17	0	0.0313314053	100125.842	100126.681	100125.842	100128.933	2.25202164	0	0	0	906.878	0	0	3
5	19	0	0.0391642566	100125.998	100126.545	100125.842	100128.933	2.38860406	0	0	0	589.951	0	0	3
6	20	0	0.0469971079	100125.932	100126.443	100125.842	100128.933	2.49072949	0	0	0	400.115	0	0	3
7	22	0	0.0548299592	100125.963	100126.374	100125.842	100128.933	2.55929699	0	0	0	412.158	0	0	3
8	24	0	0.0626628105	100125.976	100126.324	100125.842	100128.933	2.60900314	0	0	0	420.578	0	0	3
9	25	0	0.0704956618	100125.962	100126.284	100125.842	100128.933	2.64926943	0	0	0	428.364	0	0	3
10	27	0	0.0783285131	100125.982	100126.254	100125.842	100128.933	2.6795273	0	0	0	430.554	0	0	3
11	28	0	0.0861613645	100125.967	100126.228	100125.842	100128.933	2.70563143	0	0	0	425.226	0	0	3
12	30	0	0.0939942158	100125.985	100126.208	100125.842	100128.933	2.72585724	0	0	0	427.18	0	0	3
13	31	0	0.101827067	100125.979	100126.19	100125.842	100128.933	2.74342632	0	0	0	429.374	0	0	3
14	33	0	0.109659918	100125.979	100126.175	100125.842	100128.933	2.75850329	0	0	0	429.753	0	0	3
15	34	0	0.11749277	100125.979	100126.162	100125.842	100128.933	2.77153959	0	0	0	429.706	0	0	3
16	36	0	0.125325621	100125.973	100126.15	100125.842	100128.933	2.78332809	0	0	0	431.076	0	0	3
17	38	0	0.133158472	100125.975	100126.14	100125.842	100128.933	2.79362261	0	0	0	431.953	0	0	3
18	39	0	0.140991324	100125.971	100126.13	100125.842	100128.933	2.80298878	0	0	0	433.763	0	0	3
19	40	0	0.148824175	100125.974	100126.122	100125.842	100128.933	2.81121945	0	0	0	434.341	0	0	3
20	42	0	0.156657026	100125.973	100126.115	100125.842	100128.933	2.81866454	0	0	0	435.659	0	0	3
21	44	0	0.164489878	100125.976	100126.108	100125.842	100128.933	2.82526908	0	0	0	435.671	0	0	3
22	45	0	0.172322729	100125.976	100126.102	100125.842	100128.933	2.83129453	0	0	0	436.735	0	0	3
23	46	0	0.18015558	100125.976	100126.097	100125.842	100128.933	2.83679249	0	0	0	436.425	0	0	3
24	48	0	0.187988432	100125.975	100126.092	100125.842	100128.933	2.84185	0	0	0	437.379	0	0	3
25	49	0	0.195821283	100125.974	100126.087	100125.842	100128.933	2.84654157	0	0	0	437.076	0	0	3
26	51	0	0.203654134	100125.973	100126.082	100125.842	100128.933	2.85091528	0	0	0	437.557	0	0	3
27	52	0	0.211486985	100125.971	100126.078	100125.842	100128.933	2.85503038	0	0	0	437.478	0	0	3
